guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
Doench2016-534,-1.1000,-1.7715,1.000000,0.832285,0.717065,-16.7000,-19.1834,1.000000,0.839193,0.670539,0.187220,0.256531,0.159089,0.235331,0.999806,0.991812,0.559300,0.496540,0.546845,0.448893,0.890173,0.740331,0.909633,0.808865,0.918259,0.865860,0.975887,0.758468,0.642443,0.475302,0.276148,0.207171,0.618216,0.412132,0.483881,0.650404,0.466585,0.574275,0.984881,0.979436,0.902356,0.913465,0.913970,0.911030,0.939259,0.915515,0.967594,0.903032,0.999755,0.866385
Doench2016-535,-2.0000,-2.5313,0.250000,0.415254,0.496130,-21.5000,-22.9368,0.125000,0.187790,0.431269,0.538005,0.961653,0.141525,0.935021,0.141594,0.945240,0.032432,0.190129,0.867067,0.184326,0.877122,0.297499,0.181229,0.904664,0.200039,0.940557,0.998287,0.967229,0.899690,0.372224,0.871682,0.214460,0.851889,0.210053,0.171488,0.706828,0.202129,0.226272,0.996254,0.076127,0.156710,0.047604,0.141345,0.048279,0.139231,0.055072,0.525664,0.098188,0.989212,0.243949
Doench2016-536,-2.7000,-3.6039,0.625000,0.561441,0.529276,-21.3000,-22.5764,1.000000,0.958078,0.502094,0.436712,0.139458,0.015629,0.001915,0.022346,0.002463,0.078660,0.005702,0.610396,0.031638,0.142831,0.009843,0.999628,0.996566,0.986810,0.614239,0.999128,0.241343,0.569956,0.138150,0.899186,0.107280,0.332716,0.088654,0.351812,0.952059,0.338715,0.958735,0.312613,0.945156,0.672813,0.961288,0.682906,0.962402,0.674189,0.962324,0.672839,0.962939,0.785640,0.959723
Doench2016-537,-2.1000,-2.5681,0.625000,0.644628,0.605800,-17.5000,-19.6586,0.625000,0.667600,0.634178,0.085505,0.293791,0.085176,0.286215,0.145590,0.389591,0.389079,0.409063,0.445240,0.451272,0.999585,0.942127,0.969427,0.914739,0.996570,0.987450,0.943193,0.818572,0.427985,0.356469,0.472316,0.519850,0.999320,0.973619,0.878529,0.883101,0.972003,0.950707,1.000000,0.997859,0.140714,0.418248,0.081919,0.092272,0.085180,0.096444,1.000000,0.999214,0.998677,0.902952
Doench2016-538,0.0000,-0.5761,1.000000,0.950236,0.780135,-17.3000,-18.6264,0.750000,0.779574,0.708012,0.998945,0.995885,0.473894,0.480359,0.528864,0.489963,0.456433,0.462479,0.509640,0.524590,0.875529,0.939319,0.976678,0.989897,0.997773,0.993979,0.586140,0.563237,0.534748,0.498546,0.529516,0.491273,0.532653,0.494128,0.994488,0.994696,0.902236,0.947357,0.915603,0.956932,0.894531,0.949410,0.960021,0.231804,0.944171,0.207095,0.991166,0.997570,0.999674,0.951724
Doench2016-539,0.0000,-0.1707,1.000000,0.936033,0.948779,-18.0000,-19.1098,0.750000,0.692478,0.831871,0.999858,0.995654,0.999566,0.950073,0.949798,0.900365,0.905307,0.908150,0.854452,0.844338,0.910125,0.962391,0.997869,0.987721,0.974780,0.915236,0.959650,0.900759,0.984478,0.905750,0.991743,0.886419,0.959684,0.940737,0.996670,0.885720,0.977258,0.941935,0.903004,0.905646,0.937443,0.440468,0.800327,0.411730,0.953386,0.710840,0.990171,0.696692,0.930004,0.546789
Doench2016-540,-2.7000,-3.3456,0.750000,0.645050,0.615248,-21.1000,-22.2651,0.375000,0.383909,0.508493,0.248580,0.255114,0.420496,0.244662,0.439833,0.318678,0.453912,0.588564,0.419363,0.552918,0.553655,0.718053,0.664811,0.820857,0.979531,0.985683,0.922606,0.913994,0.876554,0.827282,0.759588,0.670523,0.405623,0.202259,0.190220,0.172341,0.141996,0.122866,0.623659,0.795155,0.631609,0.819964,0.934663,0.067267,0.941286,0.070911,0.728134,0.049597,0.968836,0.973172
Doench2016-541,-4.2000,-4.4293,0.375000,0.321098,0.456865,-20.2000,-21.8080,0.125000,0.251782,0.440535,0.998456,0.995832,0.798563,0.868145,0.751723,0.822700,0.951440,0.958927,0.009211,0.032234,0.002084,0.025444,0.001395,0.024009,0.006330,0.027444,0.049433,0.068625,0.999941,0.996969,0.999949,0.987564,0.999996,0.988558,0.049497,0.050531,0.005969,0.016210,0.001002,0.011745,0.002003,0.012652,0.009404,0.032910,0.786037,0.857214,0.748916,0.487691,0.965954,0.545303
Doench2016-542,-2.1000,-2.4574,0.500000,0.519765,0.612668,-22.2000,-23.9057,0.875000,0.532143,0.400703,0.997081,0.691895,0.996433,0.273239,0.918280,0.032476,0.927784,0.011061,0.817443,0.005114,0.954044,0.654226,0.179891,0.049018,0.112881,0.339654,0.092694,0.038423,0.108217,0.048892,0.994940,0.655802,0.995549,0.957119,0.948904,0.926156,0.993671,0.999815,0.042220,0.344180,0.033661,0.338528,0.116109,0.346335,0.282392,0.367768,0.909016,0.923249,0.832147,0.011111
Doench2016-543,-1.7000,-2.0652,0.625000,0.682360,0.581320,-17.4000,-19.8342,0.500000,0.547203,0.519368,0.090291,0.523393,0.080484,0.282873,0.092187,0.175015,0.993233,0.627944,0.236276,0.309818,0.419769,0.757459,0.981068,0.624750,0.985602,0.599138,0.980972,0.609758,0.856859,0.518862,0.305624,0.507729,0.145158,0.472994,0.203257,0.455939,0.196344,0.453891,0.186456,0.204104,0.987137,0.824226,0.963102,0.427134,0.962512,0.532009,0.960369,0.620363,0.999706,0.859957
Doench2016-544,0.0000,-0.3356,1.000000,0.843980,0.861044,-19.3000,-21.1591,0.375000,0.390366,0.443305,0.996059,0.995754,0.998843,0.996638,0.775053,0.782519,0.715881,0.749531,0.969664,0.995827,0.664975,0.880697,0.684614,0.240536,0.841156,0.043613,0.991950,0.020933,0.999602,0.014510,0.990189,0.011034,0.841052,0.011576,0.644231,0.016265,0.623134,0.045339,0.738763,0.996167,0.797221,0.996886,0.997621,0.991041,0.985378,0.042522,0.979636,0.020812,0.985857,0.013900
Doench2016-545,-4.3000,-4.3105,0.625000,0.626739,0.502245,-21.7000,-22.7433,0.250000,0.288034,0.366820,0.003702,0.004023,0.006471,0.006674,0.999215,0.999213,0.004679,0.004824,0.002591,0.002730,0.005890,0.006023,0.999974,0.999960,0.999992,0.999974,0.999997,0.999980,0.999998,0.999984,0.005956,0.006086,0.002534,0.002656,0.005333,0.005456,0.999898,0.999853,0.006483,0.006643,0.002941,0.002951,0.999368,0.997851,0.999997,0.142404,0.999951,0.075330,0.999939,0.073783
Doench2016-546,-0.7000,-1.4387,0.500000,0.604631,0.626366,-18.1000,-19.4354,0.375000,0.528129,0.624533,0.999866,0.990807,0.644842,0.898801,0.213056,0.374058,0.123088,0.276694,0.127365,0.266667,0.222796,0.348131,0.999873,0.973387,0.952337,0.966774,0.998242,0.986439,0.980821,0.930234,0.992047,0.908699,0.435939,0.344929,0.358641,0.268969,0.309802,0.251189,0.184518,0.388046,0.424422,0.203621,0.762403,0.273079,0.817759,0.954667,0.983396,0.929700,0.996107,0.955761
Doench2016-547,-2.1000,-2.4512,0.625000,0.602214,0.678165,-20.5000,-21.4398,0.625000,0.585448,0.772472,0.985229,0.709721,0.869850,0.694106,0.896399,0.983159,0.909343,0.963332,0.190357,0.939223,0.130748,0.934967,0.073264,0.916426,0.999194,0.999786,0.743479,0.949404,0.998675,0.995019,0.992989,0.989841,0.956064,0.690867,0.972735,0.706546,0.999994,0.998291,0.736949,0.964025,0.124574,0.027264,0.033015,0.004472,0.076813,0.008460,0.873628,0.985239,1.000000,0.989289
Doench2016-548,0.0000,-0.1999,1.000000,0.994796,0.929714,-16.2000,-17.6249,0.750000,0.855636,0.860380,0.997367,0.986625,0.796631,0.790883,0.764136,0.760646,0.802795,0.818393,0.986068,0.969125,0.990544,0.982019,0.998622,0.971509,0.998233,0.957559,0.999583,0.928650,0.777623,0.762699,0.727448,0.672090,0.796866,0.762314,1.000000,0.948112,1.000000,0.996946,0.997517,0.993443,0.997418,0.992176,0.980526,0.951982,0.984971,0.976858,0.999065,0.510883,0.998870,0.474692
Doench2016-549,-2.8000,-2.8851,0.750000,0.753123,0.697533,-20.0000,-21.0125,0.500000,0.558876,0.603599,0.037606,0.150637,0.035940,0.146879,0.070897,0.098015,0.955395,0.835666,0.907576,0.790772,0.975040,0.866301,0.999375,0.999455,0.996036,0.874567,0.987644,0.865374,1.000000,0.982244,0.911604,0.861987,0.048567,0.129071,0.015829,0.128680,0.016976,0.127432,0.999541,0.998116,0.999186,0.957406,0.997784,0.288623,0.997410,0.233889,0.998390,0.890080,0.999864,0.846785
Doench2016-550,-0.4000,-1.2993,0.750000,0.651631,0.721101,-17.2000,-19.1052,0.750000,0.714768,0.619731,0.667352,0.891052,0.696184,0.905551,0.436667,0.626322,0.556732,0.682970,0.984875,0.431468,0.984173,0.391340,0.627242,0.274647,0.730837,0.910315,0.731335,0.344947,0.795379,0.341268,0.998451,0.444083,0.999737,0.432519,0.637318,0.307836,0.558653,0.392201,0.798318,0.819557,0.419679,0.730532,0.396300,0.723626,0.404622,0.808013,0.998305,0.995911,0.999855,0.940469
Doench2016-551,-5.3000,-5.5608,0.375000,0.418366,0.534692,-21.4000,-22.8889,0.375000,0.398231,0.519469,0.999966,0.996745,0.999911,0.995332,1.000000,0.993906,0.343995,0.213679,0.001105,0.001098,0.000511,0.000799,0.000193,0.000506,0.001310,0.001700,1.000000,0.999997,0.999994,0.999922,0.999937,0.999851,0.999997,0.999990,0.999999,0.999985,0.999988,0.999956,0.999990,0.999926,0.001266,0.001587,0.000176,0.000208,0.000502,0.000428,0.001122,0.000825,0.343886,0.182933
Doench2016-552,-4.3000,-4.5621,0.625000,0.553641,0.642595,-21.4000,-23.0414,0.500000,0.529543,0.533887,0.947640,0.985331,0.272289,0.711099,0.188818,0.690096,0.191884,0.586979,0.762499,0.345235,0.686648,0.278178,0.740855,0.294694,0.828404,0.327429,0.968649,0.355614,0.837415,0.318084,0.998364,0.882341,0.999307,0.666314,0.279270,0.297425,0.084953,0.196845,0.171194,0.197672,0.798644,0.465366,0.742774,0.893197,0.670994,0.826148,0.733709,0.760004,0.947592,0.599684
Doench2016-553,-0.3000,-1.0868,0.625000,0.747725,0.699429,-19.1000,-21.1611,0.250000,0.411496,0.573429,0.365237,0.446002,0.362850,0.438438,0.286343,0.337060,0.606529,0.600238,0.576853,0.579559,0.968035,0.966673,0.967078,0.959131,0.937249,0.939505,0.988889,0.968023,0.544695,0.558247,0.601635,0.606826,0.801374,0.776902,0.947804,0.936061,0.440138,0.506120,0.368246,0.436857,0.343687,0.285515,0.956007,0.940271,0.955987,0.074711,0.977661,0.067515,0.992271,0.044918
Doench2016-554,0.0000,-0.8739,1.000000,0.866215,0.810571,-19.8000,-22.0019,0.625000,0.650870,0.473033,0.595546,0.647901,0.528265,0.476052,0.910957,0.416126,0.983310,0.609071,0.964807,0.656586,1.000000,0.089066,0.593194,0.001716,0.493999,0.000771,0.622587,0.001651,0.628212,0.006742,0.971421,0.996767,0.989391,0.351239,0.960158,0.254782,0.906834,0.178772,0.608363,0.295896,0.693003,0.771394,0.928128,0.823786,0.858976,0.995515,0.988803,0.999153,0.985458,0.887665
Doench2016-555,-1.5000,-1.7022,0.625000,0.644931,0.715005,-21.9000,-23.5066,0.500000,0.507155,0.378092,0.999956,0.998007,0.993078,0.991247,0.985184,0.301884,0.991916,0.117028,0.992113,0.023688,0.989182,0.007046,0.247509,0.002330,0.185909,0.004336,0.254058,0.997590,0.825089,0.002766,0.836034,0.008546,0.840622,0.050129,0.999959,0.998544,0.999992,0.998501,0.999993,0.998494,0.091204,0.048356,0.078115,0.006785,0.095866,0.002682,0.986186,0.999156,0.908132,0.004717
Doench2016-556,0.0000,-0.3095,1.000000,0.906821,0.924290,-18.5000,-19.2488,0.750000,0.755144,0.890042,0.995746,0.994914,0.999756,0.995707,0.999602,0.994337,0.999846,0.994316,0.987347,0.986072,1.000000,0.991992,0.954716,0.960357,0.966129,0.979386,1.000000,0.973428,0.676073,0.958634,0.659755,0.945906,0.992252,0.984638,0.988170,0.976028,0.991961,0.988787,0.999647,0.999231,0.977755,0.997022,0.974444,0.115432,0.668046,0.094939,0.659566,0.939028,0.994981,0.930687
Doench2016-557,-2.5000,-3.1844,0.250000,0.449830,0.520742,-19.9000,-21.3390,0.375000,0.328020,0.490629,0.191119,0.445761,0.213109,0.449476,0.815963,0.552029,0.689438,0.702807,0.024758,0.049278,0.205924,0.484784,0.486635,0.703451,0.583078,0.757545,0.970446,0.926829,0.821208,0.563888,0.998619,0.999127,0.815895,0.553434,0.398013,0.304940,0.012935,0.024481,0.199874,0.465687,0.217163,0.475677,0.998361,0.246180,0.398706,0.071199,0.373708,0.064696,0.999881,0.971303
Doench2016-558,-0.9000,-1.3212,0.625000,0.677945,0.732461,-17.7000,-19.5680,0.625000,0.606652,0.636008,0.998276,0.998695,0.996568,0.996611,0.408315,0.856541,0.409087,0.859184,0.145249,0.797334,0.727760,0.934649,0.676875,0.891462,0.969189,0.286533,0.990718,0.288869,0.983986,0.351341,0.999382,0.294077,0.920260,0.311640,0.999744,0.815971,0.997094,0.414554,0.142887,0.259782,0.144044,0.665461,0.141837,0.648875,0.999413,0.871444,0.998818,0.853563,0.999720,0.323565
Doench2016-559,-3.5000,-4.1441,0.625000,0.605185,0.542178,-20.9000,-22.7242,0.250000,0.343509,0.444868,0.795115,0.947840,0.060694,0.063019,0.010116,0.003867,0.011569,0.004222,0.051828,0.046550,0.519155,0.521950,0.992988,0.997522,0.990238,0.996533,0.991076,0.997452,0.999673,0.999402,0.524267,0.521568,0.055356,0.049357,0.010198,0.004606,0.009470,0.005043,0.058821,0.062462,0.999344,0.999239,0.787831,0.194071,0.989666,0.257976,0.992968,0.951931,0.993178,0.272749
Doench2016-560,0.0000,-0.3319,1.000000,0.903989,0.901640,-16.4000,-18.6201,0.875000,0.723901,0.681874,0.994013,0.903282,0.799560,0.834934,0.806312,0.563986,0.995293,0.615684,0.988697,0.559387,0.989216,0.805448,0.997804,0.663400,0.839889,0.660147,0.816735,0.735778,0.806516,0.515501,0.995355,0.646496,0.771505,0.342232,0.797949,0.692452,0.999560,0.766050,0.999745,0.770370,0.997248,0.806252,0.978632,0.935735,0.806821,0.892100,0.812578,0.591905,0.839377,0.336343
Doench2016-561,-2.0000,-2.5305,0.500000,0.512676,0.608533,-20.0000,-22.1810,0.500000,0.567631,0.366248,0.999601,0.458459,0.999277,0.190355,0.997889,0.063941,0.846743,0.050089,0.747483,0.047293,0.748327,0.084084,0.773609,0.226524,0.764394,0.372381,0.121140,0.230264,0.272518,0.271859,0.278009,0.274142,0.520268,0.514523,0.991640,0.978317,0.763790,0.785833,0.768582,0.888503,0.515656,0.521127,0.054576,0.175258,0.035314,0.142688,0.119410,0.194139,0.852437,0.855184
Doench2016-562,0.0000,-0.7793,1.000000,0.874643,0.806847,-22.7000,-23.5428,0.625000,0.625780,0.504241,0.600215,0.982615,0.599000,0.963326,0.991439,0.999734,0.742089,0.992336,0.714581,0.084978,0.730629,0.018145,0.727639,0.016759,1.000000,0.999997,0.731101,0.008174,0.719662,0.001126,1.000000,0.002733,0.583436,0.008651,0.591400,0.003400,0.997231,0.001221,0.988487,0.002425,0.990621,0.999890,0.727216,0.999720,0.720654,0.999718,0.999826,1.000000,0.981708,0.999871
Doench2016-563,0.0000,-0.2585,1.000000,0.979535,0.938125,-21.9000,-22.8754,0.875000,0.870612,0.435676,0.990961,0.993115,0.744423,0.174617,0.719114,0.091043,0.997377,0.092062,0.999304,0.106695,0.996533,0.265924,0.967340,0.003603,0.983284,0.002826,0.743112,0.002455,0.786658,0.005002,0.998496,0.006161,0.999623,0.005126,0.987974,0.005755,0.988656,0.999855,0.997556,0.982744,0.914111,0.999976,0.954025,0.999985,0.999362,0.999995,0.996691,0.996833,0.997905,0.979749
Doench2016-564,-2.7000,-2.7422,0.375000,0.394689,0.610646,-19.5000,-21.6257,0.375000,0.381357,0.464483,0.999257,0.995845,0.999129,0.995556,0.999566,0.986130,0.999835,0.679256,0.999181,0.349616,0.994680,0.262426,0.999097,0.262109,0.987448,0.698796,0.984449,0.995854,0.030958,0.003182,0.030891,0.004742,0.030910,0.005297,0.046901,0.022059,0.999985,0.999879,0.983111,0.997678,0.983529,0.997762,0.037168,0.020787,0.032260,0.005899,0.027298,0.002599,0.047260,0.004196
Doench2016-565,0.0000,-0.0192,1.000000,0.996610,0.994997,-17.2000,-18.6756,0.750000,0.676455,0.756775,0.999400,0.999016,0.999759,0.898196,0.999774,0.859238,0.981684,0.930244,0.974093,0.872561,0.999752,0.892592,0.998618,0.987548,0.999527,0.600251,0.999751,0.542573,0.997905,0.577794,0.999240,0.588525,0.977563,0.975325,0.981761,0.595111,0.999373,0.608344,0.998105,0.553446,0.999009,0.933673,0.999729,0.853791,0.999679,0.594384,0.999124,0.713283,0.996100,0.559606
Doench2016-566,0.0000,-0.2481,1.000000,0.919637,0.930493,-19.8000,-21.8023,0.750000,0.744807,0.623421,0.968113,0.603037,0.949811,0.958435,1.000000,0.846576,0.906674,0.995436,0.895412,0.129741,1.000000,0.016882,0.899062,0.003318,0.823158,0.002148,0.880612,0.004531,0.985381,0.998175,0.946078,0.953947,0.998457,0.997742,0.964978,0.997727,0.913249,0.997624,0.937339,0.999932,0.914058,0.955901,0.987428,0.999970,0.999741,0.999974,0.809205,0.004598,0.831094,0.002730
Doench2016-567,-1.3000,-1.4806,0.875000,0.868386,0.724346,-18.2000,-19.5977,0.625000,0.610028,0.612777,0.998333,0.998152,0.175959,0.145665,0.160751,0.126107,0.166102,0.150656,0.974754,0.962374,0.908437,0.886356,0.988793,0.979961,0.998459,0.983595,0.999506,0.974835,0.930297,0.903602,0.123425,0.138122,0.115024,0.125890,0.134996,0.129208,0.987368,0.959056,0.999657,0.909272,0.982034,0.898194,0.940520,0.290766,0.954676,0.304632,0.951388,0.674173,0.996452,0.714926
Doench2016-568,-1.2000,-1.5469,0.625000,0.771005,0.755125,-16.9000,-18.7672,0.625000,0.733931,0.734779,0.689416,0.641459,0.685704,0.631558,0.998253,0.994681,0.996901,0.992406,0.977948,0.961080,0.999037,0.986912,0.405756,0.435158,0.099079,0.108747,0.095541,0.104389,0.999864,0.998115,0.999274,0.993003,0.987680,0.976628,0.991067,0.968025,0.992605,0.969771,0.402358,0.437300,0.399816,0.395944,0.401170,0.378305,0.994552,0.986268,0.987510,0.941219,0.998958,0.794617
Doench2016-569,-0.9000,-1.1374,0.750000,0.773281,0.816030,-19.3000,-20.4868,0.375000,0.440182,0.568015,0.925142,0.966115,0.904558,0.944153,0.978098,0.967012,0.984191,0.938164,0.245019,0.833582,0.236295,0.810912,0.987824,0.973410,0.988779,0.981762,0.976457,0.182352,0.966455,0.124431,0.966095,0.084149,0.975436,0.032796,0.215343,0.009227,0.201457,0.009919,0.989769,0.995951,0.949207,0.993219,0.908983,0.126323,0.960201,0.137145,0.971506,0.258540,0.989785,0.991135
Doench2016-570,-0.9000,-1.2612,0.500000,0.662452,0.708100,-23.2000,-24.6344,0.875000,0.874924,0.538967,0.995986,0.975889,1.000000,0.876891,0.904615,0.866072,0.303515,0.009505,0.353618,0.011417,0.347962,0.019029,1.000000,0.009131,0.286526,0.009388,0.790610,0.001642,0.905586,0.000290,0.985406,0.000707,0.988557,0.999994,0.999775,0.999904,0.999531,0.999890,0.999859,0.999890,0.999866,0.999893,0.288055,0.999647,0.248834,0.999760,0.366501,0.999822,0.397197,0.000583
Doench2016-571,-4.1000,-4.1346,0.500000,0.498742,0.598956,-19.7000,-21.7664,0.500000,0.458234,0.595307,0.993478,0.974937,0.999660,0.982632,0.998546,0.915538,0.999909,0.892719,0.999981,0.979008,0.975568,0.941963,0.009567,0.432904,0.002874,0.378428,0.001599,0.262438,0.008130,0.194695,0.999911,0.601261,0.999958,0.683736,0.999807,0.842326,0.999826,0.625917,0.008010,0.157530,0.001603,0.154666,0.002735,0.157696,0.027924,0.174128,0.975427,0.815636,0.974603,0.737978
Doench2016-572,-3.0000,-3.2442,0.500000,0.478610,0.582787,-18.7000,-20.7085,0.500000,0.451537,0.557404,0.999736,0.972655,0.999366,0.882269,0.998057,0.836227,0.999668,0.900128,0.962512,0.890864,0.943672,0.861492,0.757309,0.702220,0.074942,0.202681,0.007210,0.054719,0.023869,0.094105,0.071099,0.187489,0.989424,0.950947,0.999963,0.989649,0.999964,0.985052,0.955787,0.891990,0.035063,0.126433,0.021866,0.085581,0.009809,0.059853,0.055332,0.060876,0.751091,0.412859
Doench2016-573,-0.3000,-1.0106,0.500000,0.720572,0.768115,-17.4000,-19.4702,0.375000,0.582904,0.697473,0.964158,0.962087,0.953368,0.933165,0.999218,0.903989,0.995523,0.860375,1.000000,0.854178,1.000000,0.883086,0.578784,0.622162,0.611811,0.676357,1.000000,0.955343,0.325729,0.445579,0.271073,0.342871,0.898050,0.847037,0.999894,0.991234,0.999883,0.979917,0.978066,0.962028,0.326566,0.319325,0.345590,0.361549,0.982033,0.632019,0.586784,0.235939,0.545760,0.181218
Doench2016-574,0.0000,-0.8785,1.000000,0.802744,0.813620,-21.0000,-22.3702,0.375000,0.347114,0.664788,0.854615,0.768766,0.851603,0.763381,0.999064,0.999650,0.962023,0.978235,0.953308,0.961415,0.984749,0.996591,0.568652,0.966263,0.576236,0.987770,0.975918,0.957448,0.539341,0.718314,0.741802,0.721483,0.843139,0.699539,0.998814,0.718553,0.999934,0.999360,0.768922,0.913981,0.513847,0.094378,0.419524,0.021865,0.857312,0.000809,0.866221,0.001949,0.997380,0.026014
Doench2016-575,-1.7000,-2.3539,0.375000,0.572565,0.617887,-21.1000,-22.2871,0.625000,0.594338,0.631702,0.898699,0.546344,0.837708,0.252385,0.932945,0.677666,0.934099,0.681597,0.993183,0.945966,0.507013,0.933761,0.101955,0.461634,0.044717,0.187219,0.922445,0.651144,0.183191,0.630016,0.421492,0.917825,0.999764,0.993774,0.991492,0.960340,0.993278,0.972466,0.414958,0.904098,0.238788,0.887429,0.998103,0.050796,0.216437,0.007995,0.213545,0.010965,0.513921,0.960615
Doench2016-576,0.0000,-0.4233,1.000000,0.870359,0.872936,-16.5000,-18.0352,0.750000,0.755871,0.806007,0.955097,0.947271,0.958253,0.914234,0.909100,0.885781,0.760439,0.706393,0.789534,0.770768,0.994970,0.966286,0.780771,0.801332,0.816772,0.748596,0.982599,0.883311,0.882846,0.850036,0.824688,0.786206,0.840785,0.812956,0.877201,0.836545,0.858195,0.863012,0.908392,0.866275,0.995350,0.941375,0.741882,0.781118,0.735498,0.422962,0.901471,0.510978,0.944879,0.824705
Doench2016-577,-0.1000,-0.7645,0.625000,0.741799,0.795548,-17.5000,-19.6163,0.500000,0.618337,0.638778,0.997769,0.950509,0.991649,0.936629,0.989406,0.903702,0.999397,0.917244,0.999462,0.910468,0.709310,0.414645,0.700193,0.384847,0.358488,0.138777,0.637079,0.277872,0.627266,0.642359,0.994148,0.673498,0.972409,0.678306,0.966867,0.660744,0.997976,0.710825,0.999722,0.922738,0.999817,0.850647,0.997541,0.914437,0.301029,0.512979,0.306492,0.246130,0.364945,0.128198
Doench2016-578,-1.2000,-1.4743,0.875000,0.840675,0.720945,-18.7000,-20.3996,0.375000,0.452347,0.541457,0.993921,0.999029,0.946718,0.982455,0.898528,0.979866,0.222147,0.142791,0.217403,0.114725,0.189161,0.102741,0.931346,0.326261,0.974985,0.908738,0.974453,0.725114,0.938421,0.967897,0.180051,0.665865,0.226370,0.294885,0.242733,0.263091,0.953697,0.565678,0.800572,0.525484,0.894416,0.038090,0.983610,0.167542,0.951116,0.517363,0.938476,0.602916,0.960780,0.938613
Doench2016-579,-1.1000,-1.4468,0.750000,0.787587,0.689744,-16.7000,-18.5549,0.750000,0.759615,0.676934,0.207552,0.233534,0.187416,0.206480,0.964955,0.943287,0.313944,0.324330,0.422763,0.424479,0.995035,0.974212,0.998770,0.991574,0.961803,0.937578,0.891148,0.865510,0.849313,0.833804,0.371690,0.380479,0.329788,0.346500,0.232651,0.261667,0.266867,0.292378,0.999889,0.995508,0.948070,0.928825,0.922258,0.890481,0.932565,0.917022,0.998874,0.986165,0.999524,0.804871
Doench2016-580,-7.5000,-7.7659,0.125000,0.205597,0.364443,-24.5000,-26.0207,0.125000,0.148424,0.321784,0.981458,0.983494,0.276809,0.081078,0.263629,0.081276,0.985695,0.995285,0.017766,0.011846,0.015009,0.009642,0.014277,0.009118,0.026891,0.021157,0.062902,0.056505,0.999993,0.999064,0.999999,0.999997,0.999659,0.999823,0.999799,0.999801,0.060869,0.056085,0.011207,0.016117,0.000043,0.000056,0.000025,0.000020,0.001504,0.001226,0.280100,0.060090,0.291227,0.053999
Doench2016-581,-1.2000,-1.5774,1.000000,0.978278,0.702805,-19.3000,-20.8953,0.750000,0.677569,0.554755,0.746926,0.786893,0.147211,0.667657,0.092115,0.670783,0.134265,0.688924,0.983961,0.597566,0.999490,0.304582,0.976745,0.651048,0.993555,0.254803,0.135469,0.063779,0.130222,0.124223,0.192066,0.119026,0.697848,0.745257,0.977269,0.186809,0.983085,0.264229,0.999324,0.975162,0.964690,0.853626,0.960000,0.842289,0.981795,0.704381,0.978765,0.782397,0.981293,0.811662
Doench2016-582,-0.9000,-1.2031,0.750000,0.773671,0.792499,-18.5000,-19.9452,0.250000,0.392352,0.593287,0.875198,0.943664,0.935110,0.977023,0.809521,0.932252,0.871258,0.950525,0.894458,0.899558,0.276944,0.779520,0.299479,0.728731,0.989000,0.973613,0.989633,0.979691,0.947069,0.214440,0.894293,0.192570,0.878649,0.155346,0.883656,0.070562,0.296631,0.025795,0.171865,0.018505,0.990503,0.988819,0.947210,0.984274,0.924113,0.276220,0.980873,0.300010,0.994514,0.474627
Doench2016-583,-2.2000,-2.4637,0.375000,0.423088,0.539196,-20.0000,-21.6147,0.375000,0.325074,0.422857,0.937824,0.913274,0.986226,0.545565,0.947312,0.495585,0.237949,0.284623,0.080399,0.714734,0.076691,0.710638,0.081631,0.171084,0.101968,0.068779,0.982192,0.326702,0.996423,0.337374,0.998732,0.979616,0.971868,0.308559,0.057800,0.028062,0.042845,0.145443,0.083483,0.701739,0.065730,0.700903,0.271379,0.770664,0.965507,0.178317,0.931631,0.044997,0.966327,0.030471
