guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
ENSDARG00000036482_0_6,-3.4500,-3.6465,0.625000,0.660801,0.702679,-32.0200,-33.0766,0.375000,0.321356,0.467783,0.902333,0.207292,0.885772,0.050336,0.919822,0.178746,0.998968,0.981044,0.999995,0.998923,0.205240,0.993318,0.090218,0.889263,0.092050,0.885201,0.910837,0.161559,0.867989,0.169685,0.924809,0.373487,0.969146,0.895953,0.994935,0.945633,0.944887,0.759548,0.996265,0.856630,0.109509,0.001279,0.086311,0.000197,0.191928,0.000587,0.962586,0.000826,0.999989,0.006150
ENSDARG00000036482_0_7,-4.0900,-4.2400,0.375000,0.388157,0.426609,-32.1200,-33.1751,0.250000,0.347620,0.439541,0.995222,0.948181,0.023417,0.950794,0.018505,0.395704,0.029603,0.323562,0.993382,0.307058,0.029104,0.280648,0.029608,0.069077,0.181967,0.780473,0.990430,0.506238,0.990828,0.492278,0.975181,0.929289,0.169671,0.026565,0.017467,0.001780,0.033485,0.172110,0.996185,0.161504,0.033816,0.957170,0.022515,0.129402,0.019619,0.061822,0.989968,0.999797,0.992204,0.297377
ENSDARG00000036482_0_8,-6.6200,-6.6718,0.500000,0.505744,0.603161,-34.2200,-35.1664,0.625000,0.576976,0.344680,0.985897,0.257031,0.999500,0.121416,1.000000,0.133266,0.999961,0.107935,0.999245,0.103905,1.000000,0.092611,1.000000,0.206953,0.020016,0.178082,0.000176,0.022708,0.000113,0.056699,0.012364,0.031182,0.999992,0.965997,0.999988,0.794573,0.999995,0.798167,0.999819,0.792759,0.017471,0.987365,0.005187,0.783741,0.000165,0.029381,0.029265,0.218887,0.994062,0.210935
ENSDARG00000036482_0_9,-9.7800,-9.8329,0.250000,0.255193,0.404134,-34.4600,-35.4261,0.500000,0.414236,0.399425,0.038726,0.915148,0.033477,0.766327,0.932600,0.162649,0.006362,0.196825,0.939647,0.124748,0.029358,0.276259,0.032747,0.955727,0.030989,0.463403,0.997434,0.662220,0.999997,0.053172,0.999891,0.064496,0.999898,0.033633,0.031328,0.054560,0.000803,0.006096,0.017232,0.150446,0.020534,0.290629,0.968794,0.620039,0.000195,0.601912,0.002660,0.616333,1.000000,0.973876
ENSDARG00000036482_0_10,-3.0800,-3.1931,1.000000,0.915068,0.763796,-29.9700,-31.2851,0.125000,0.322487,0.517069,0.994401,0.970321,0.158519,0.056939,0.016431,0.059747,0.857768,0.936962,0.999497,0.948277,0.910979,0.946874,0.853189,0.943496,0.844309,0.970470,0.991328,0.985881,0.164925,0.053925,0.164465,0.040666,0.999562,0.847916,0.999003,0.822351,0.857224,0.315755,0.849784,0.625848,0.905595,0.021042,0.997723,0.020709,0.851991,0.011583,0.859749,0.658464,0.999476,0.104147
ENSDARG00000037060_32_1,-2.9000,-3.0542,0.625000,0.653261,0.638905,-28.5600,-30.3149,0.375000,0.391880,0.534871,0.092465,0.148920,0.093202,0.156869,0.947091,0.992954,0.998791,0.995157,0.999983,0.997613,0.999957,0.930068,0.999971,0.924256,0.135795,0.089617,0.155347,0.174494,0.999971,0.942103,0.999080,0.926847,0.130358,0.283488,0.128173,0.264767,1.000000,0.068986,0.947101,0.209915,0.946913,0.091324,0.958752,0.371538,0.122735,0.382773,0.122417,0.789613,1.000000,0.956124
ENSDARG00000037060_32_2,-6.3600,-7.1294,0.250000,0.182381,0.345953,-37.0200,-38.6265,0.125000,0.136243,0.313544,0.316536,0.987873,0.256292,0.564491,0.656210,0.544778,0.004940,0.541522,0.002111,0.545326,0.012790,0.983547,0.343404,0.058503,0.347905,0.035952,0.522469,0.033711,0.999319,0.043273,0.999152,0.837217,0.998881,0.004738,0.190752,0.993439,0.005777,0.032542,0.000887,0.011842,0.002142,0.045976,0.343760,0.001030,0.003815,0.000266,0.255777,0.000221,0.656137,0.004629
ENSDARG00000037060_32_3,-0.9100,-1.5899,0.500000,0.657073,0.714157,-30.2600,-31.9845,0.750000,0.636906,0.489388,0.949558,0.264942,0.899935,0.226120,0.973407,0.545131,0.989149,0.620995,0.661569,0.296605,0.667575,0.488349,0.981268,0.819352,0.988980,0.656873,0.669750,0.208210,0.441990,0.089353,0.409932,0.233039,0.393441,0.243536,0.983924,0.928404,0.995067,0.937176,0.690770,0.821422,0.683836,0.651458,0.435626,0.853356,0.447288,0.859225,0.386266,0.024372,0.633805,0.019836
ENSDARG00000037060_32_4,-0.0100,-0.6619,0.750000,0.845692,0.851859,-25.1900,-27.0273,0.875000,0.727214,0.610917,0.790069,0.620651,0.911572,0.098297,0.865455,0.166516,0.909356,0.877451,0.992345,0.700008,0.979155,0.631948,0.935462,0.612874,0.806580,0.890006,0.950417,0.535728,0.563927,0.393578,0.582189,0.498104,0.985116,0.375474,0.987478,0.365560,0.920102,0.707265,0.867567,0.896248,0.529374,0.456051,0.473341,0.467933,0.994208,0.997834,0.996398,0.970591,0.997068,0.956230
ENSDARG00000037060_32_5,-2.5100,-2.9105,0.750000,0.744922,0.668752,-30.3300,-31.2536,0.375000,0.439308,0.497234,0.041760,0.787432,0.049380,0.594820,0.425371,0.725795,0.679298,0.939064,0.601407,0.923216,0.969487,0.598228,0.994999,0.529372,0.955856,0.585746,0.972339,0.552401,0.978755,0.085843,0.642510,0.066157,0.104508,0.042154,0.375145,0.933989,0.067395,0.875851,0.632970,0.443092,0.968973,0.665024,0.998572,0.085530,0.977560,0.410158,0.949437,0.069917,0.989322,0.030899
ENSDARG00000037060_32_6,-2.5300,-2.9354,0.250000,0.328500,0.457351,-31.4000,-32.0736,0.250000,0.295428,0.299493,0.963531,0.983409,0.964832,0.241500,0.081675,0.189353,0.092798,0.171305,0.997280,0.970899,0.145379,0.946819,0.058301,0.054311,0.049811,0.021807,0.209083,0.014182,0.994340,0.006824,0.999356,0.004678,0.962627,0.021348,0.961960,0.111638,0.212689,0.013260,0.019509,0.005938,0.030723,0.839233,0.146972,0.055004,0.329475,0.179611,0.129069,0.986724,0.797603,0.172018
ENSDARG00000037060_32_7,-1.1800,-1.7654,0.750000,0.806840,0.716440,-34.5400,-35.5802,0.625000,0.559411,0.393219,0.610158,0.008729,0.583686,0.005396,0.505103,0.004919,0.971806,0.006282,0.965687,0.005788,0.500439,0.006662,0.522092,0.996445,0.533128,0.187483,0.999697,0.583994,0.997789,0.977211,0.602219,0.538653,0.082267,0.067536,0.134122,0.067039,0.515976,0.011070,0.998093,0.012844,0.989559,0.923930,0.909214,0.988939,0.942465,0.604636,0.974315,0.936360,0.990976,0.930466
ENSDARG00000037060_32_8,-2.4700,-2.5953,1.000000,0.958622,0.775863,-29.7300,-31.5386,0.625000,0.507915,0.430294,0.030393,0.522156,0.017755,0.429352,0.921477,0.329800,0.974198,0.410928,0.999238,0.291882,0.999977,0.278580,0.056645,0.009742,0.045319,0.202306,0.954713,0.972239,0.986288,0.964593,0.925240,0.021382,0.937042,0.109602,0.973256,0.542263,0.981753,0.918342,0.997575,0.824761,0.914470,0.315145,0.900884,0.037836,0.970807,0.543017,0.956249,0.573226,0.973983,0.308731
ENSDARG00000037060_32_10,-3.6300,-3.7765,1.000000,0.965235,0.700949,-30.7500,-32.3757,0.375000,0.381849,0.327586,0.989484,0.998311,0.005361,0.928920,0.003333,0.420705,0.095527,0.066820,0.973314,0.062625,0.975899,0.067435,0.999794,0.063372,0.999142,0.061653,0.169913,0.777413,0.057673,0.018125,0.055532,0.004245,0.972136,0.027311,0.919961,0.996076,0.917075,0.754638,0.927661,0.171179,0.999780,0.172434,0.999394,0.945348,0.980286,0.002794,0.977840,0.007361,0.999880,0.004964
ENSDARG00000038188_15_2,-2.0100,-2.2198,1.000000,0.918997,0.772996,-29.4700,-30.3937,0.375000,0.423341,0.522207,0.138593,0.063984,0.138582,0.086632,0.999938,0.911355,0.998928,0.925499,0.999127,0.935329,0.985827,0.947550,0.994137,0.975475,0.190494,0.065574,0.081892,0.078138,0.803297,0.906150,0.782321,0.194897,0.994817,0.966836,0.989486,0.969024,0.992404,0.172644,0.999074,0.175809,0.998988,0.991266,0.937202,0.143374,0.749230,0.019789,0.804246,0.037285,0.881344,0.877532
ENSDARG00000038188_15_4,-5.0200,-5.2524,0.375000,0.389519,0.501096,-29.4700,-30.6974,0.625000,0.526785,0.401246,0.948073,0.259751,0.808733,0.210348,0.878078,0.254731,0.229916,0.897152,0.021876,0.141351,0.015556,0.082370,0.999441,0.772877,0.054208,0.022801,0.052488,0.035473,0.999182,0.103711,0.948524,0.269262,0.949701,0.760810,0.999978,0.820493,0.005221,0.170613,0.004216,0.016625,0.951814,0.093855,0.067166,0.770272,0.071470,0.689257,0.157162,0.855193,0.859125,0.797974
ENSDARG00000038188_15_5,-3.8500,-4.5528,0.875000,0.694966,0.682117,-34.1100,-35.2987,0.375000,0.437033,0.318156,0.861724,0.257664,0.812881,0.121315,0.915754,0.948267,0.782322,0.044699,0.449200,0.005417,0.629551,0.010801,0.472174,0.012768,0.885112,0.436299,0.997164,0.417214,0.831847,0.456862,0.319978,0.083652,0.124912,0.071899,0.127783,0.078109,0.946130,0.909581,0.992846,0.991320,0.865527,0.825661,0.562136,0.294295,0.666374,0.150560,0.519605,0.144496,0.879325,0.102246
ENSDARG00000038188_15_6,-7.1600,-7.5966,0.375000,0.519855,0.545622,-32.5500,-33.5541,0.250000,0.299058,0.437487,0.622264,0.110980,0.603225,0.108280,0.114768,0.037015,0.170763,0.199176,0.385926,0.869089,0.386217,0.861788,0.383473,0.872252,0.896647,0.939999,0.898061,0.950302,0.997389,0.996659,0.687358,0.293829,0.607520,0.117907,0.607157,0.117776,0.621167,0.130438,0.999880,0.205947,0.378261,0.027288,0.378264,0.036400,0.378009,0.881296,0.380050,0.129111,0.416048,0.864206
ENSDARG00000038188_15_7,-3.8300,-4.3071,0.250000,0.441146,0.530379,-38.3800,-38.6958,0.625000,0.622497,0.398992,0.915447,0.004625,0.915614,0.000872,0.915419,0.000457,0.997322,0.000508,0.443473,0.000332,0.088913,0.000232,0.015584,0.006429,0.008016,0.999101,0.340674,0.969247,0.442761,0.996775,0.996953,0.016403,0.998226,0.004891,0.744892,0.000432,0.186232,0.000552,0.179798,0.999780,0.999183,0.996170,0.323354,0.995747,0.327843,0.963617,0.328132,0.997085,0.439737,0.026592
ENSDARG00000038188_15_8,-0.1500,-0.9355,1.000000,0.857083,0.807914,-30.3800,-31.1765,0.625000,0.664676,0.404790,0.818125,0.051615,0.677405,0.039703,0.464326,0.041817,0.763187,0.963684,0.995492,0.963689,0.803129,0.059263,0.796602,0.041237,0.518354,0.053438,0.647478,0.006039,0.989427,0.214743,0.998197,0.204546,0.829888,0.138615,0.537797,0.123809,0.582504,0.136159,0.994196,0.949967,0.843198,0.975356,0.999073,0.999101,0.949804,0.961217,0.960913,0.987834,0.989176,0.183962
ENSDARG00000038188_15_9,-3.7700,-3.9507,0.500000,0.504960,0.601874,-34.9600,-35.9955,0.375000,0.392090,0.331390,0.965432,0.401728,0.941369,0.396425,0.973938,0.147302,0.175621,0.193811,0.062657,0.293221,0.064697,0.554877,0.040133,0.464949,0.966276,0.448963,0.952513,0.580237,0.962020,0.001488,0.945771,0.000092,0.947372,0.007985,0.943176,0.999560,0.973269,0.010097,0.970489,0.021375,0.057881,0.956951,0.072709,0.114514,0.009238,0.003472,0.118361,0.031155,0.894554,0.999598
ENSDARG00000038188_15_10,-2.6100,-2.8855,1.000000,0.869601,0.687521,-28.9800,-30.0438,0.375000,0.393894,0.501186,0.012824,0.246093,0.040223,0.064580,0.343453,0.113394,0.758646,0.996329,0.747377,0.758116,0.997032,0.758956,0.995291,0.801055,0.997938,0.960670,0.999991,0.957727,0.331841,0.410655,0.294479,0.404714,0.274525,0.400275,0.729133,0.085030,0.742373,0.110327,0.997262,0.041761,0.999603,0.929661,0.740450,0.007671,0.767120,0.073430,0.991034,0.969204,0.989832,0.934071
ENSDARG00000039878_12_1,-2.5500,-3.0603,0.375000,0.413411,0.530541,-32.6000,-33.4212,0.625000,0.624538,0.419255,0.984487,0.115251,0.080177,0.152009,0.063582,0.999669,0.547349,0.066206,0.509377,0.002596,0.069097,0.002303,0.063680,0.001256,0.994499,0.000693,0.993084,0.049496,0.999843,0.970219,0.999379,0.970627,0.998975,0.058464,0.956162,0.002382,0.014641,0.001766,0.076804,0.968683,0.055563,0.206146,0.101679,0.988146,0.118265,0.902119,0.999913,0.958024,0.984261,0.969039
ENSDARG00000039878_12_2,-5.9100,-6.3766,0.375000,0.611436,0.554939,-33.4900,-34.3075,0.625000,0.627545,0.373173,0.114418,0.010206,0.021527,0.000567,0.519321,0.004678,0.005106,0.003721,0.448027,0.992381,0.473040,0.150350,0.998181,0.125987,0.987323,0.126469,0.987560,0.892251,0.552563,0.102231,0.550628,0.016091,0.549594,0.018175,0.581764,0.878711,0.999965,0.979446,0.461348,0.952830,0.463580,0.917027,0.451562,0.094224,0.967673,0.152890,0.465578,0.173264,0.500020,0.871968
ENSDARG00000039878_12_3,-9.7500,-9.7919,0.375000,0.376442,0.501082,-32.6300,-34.1658,0.250000,0.387729,0.527324,0.003040,0.637371,0.000039,0.634799,0.005959,0.682745,0.003075,0.706991,0.986346,0.993983,0.015619,0.684378,0.996833,0.748030,0.999912,0.564235,1.000000,0.877553,0.999897,0.309456,0.999476,0.301508,0.999912,0.303602,0.010416,0.494169,0.997430,0.828676,0.000602,0.046379,0.000012,0.004677,0.011489,0.015870,0.009151,0.006561,0.982439,0.868051,1.000000,0.837445
ENSDARG00000039878_12_4,-5.1100,-5.6957,0.625000,0.585150,0.573685,-32.3900,-33.2863,0.375000,0.428702,0.470640,0.018225,0.966040,0.017170,0.923033,0.019417,0.896475,1.000000,0.885905,0.232274,0.878732,0.542600,0.143291,0.907190,0.032851,1.000000,0.047976,1.000000,0.992730,0.619301,0.117515,0.514618,0.039919,0.921698,0.058725,0.668043,0.041053,0.027442,0.007699,0.017775,0.434860,0.003084,0.591007,0.984254,0.315203,0.984239,0.302916,0.996364,0.964101,1.000000,0.772775
ENSDARG00000039878_12_5,-3.6500,-3.8083,0.500000,0.533319,0.623401,-29.4100,-30.5893,0.625000,0.598727,0.454309,0.982435,0.086037,0.984918,0.018047,0.999937,0.099719,0.996600,0.104464,0.996209,0.142017,0.199526,0.116037,0.081908,0.437257,0.077234,0.443071,0.012117,0.309697,0.920660,0.854458,0.950254,0.818591,0.999664,0.866969,0.999991,0.749589,0.999929,0.731104,0.950220,0.686813,0.019033,0.292432,0.016469,0.290844,0.083466,0.436847,0.200919,0.822888,0.996522,0.779299
ENSDARG00000039878_12_7,-1.1300,-1.5958,0.500000,0.584986,0.661830,-33.8700,-34.5818,0.250000,0.281625,0.319940,0.978905,0.963486,0.975338,0.971770,0.971540,0.146107,0.933474,0.002021,0.904575,0.001899,0.863675,0.001846,0.940175,0.004518,0.246017,0.067898,0.136470,0.990550,0.090168,0.018984,0.534097,0.002251,0.982279,0.974462,0.999420,0.077065,0.999810,0.181503,0.835987,0.830255,0.861303,0.957484,0.412082,0.071048,0.224075,0.043073,0.202846,0.051134,0.144365,0.041438
ENSDARG00000039878_12_8,-5.1300,-5.5169,0.625000,0.630865,0.655723,-32.9300,-34.2767,0.250000,0.384298,0.316916,0.785337,0.559979,0.782902,0.019057,0.019963,0.003081,0.080602,0.027435,0.191772,0.362956,0.998525,0.387381,0.999665,0.404091,0.761261,0.541497,0.988380,0.412004,0.780150,0.144016,0.826795,0.157910,0.852175,0.244541,0.744019,0.622400,0.773898,0.918443,0.884759,0.247281,0.998785,0.256546,0.221336,0.179328,0.217058,0.004949,0.217850,0.007032,0.989217,0.838403
ENSDARG00000039878_12_9,-4.3300,-4.4651,0.625000,0.621392,0.615520,-31.0900,-32.1302,0.625000,0.596576,0.398929,0.015543,0.044027,0.014448,0.040758,0.016181,0.006447,0.977495,0.001000,0.986273,0.000955,0.159477,0.001490,0.986136,0.051214,0.999960,0.955647,0.999997,0.936568,0.999678,0.134033,0.991973,0.133072,0.192110,0.900766,0.996020,0.895415,0.999271,0.371186,0.018979,0.986495,0.022998,0.012530,0.001184,0.021885,0.977321,0.999694,0.977298,0.489743,0.978065,0.995662
ENSDARG00000039878_12_10,-8.4800,-9.0136,0.500000,0.531162,0.554938,-33.1600,-34.8725,0.125000,0.176179,0.413072,0.002736,0.003760,0.000015,0.000517,0.000009,0.000014,0.001117,0.001632,0.999957,0.999882,0.545565,0.571623,1.000000,0.999344,0.999999,0.999332,0.999942,0.999271,0.994904,0.994027,0.959867,0.957830,0.345356,0.324771,0.006828,0.005255,0.002830,0.001512,0.008697,0.009620,0.242453,0.229604,0.993642,0.933199,0.996859,0.119404,0.998011,0.093698,0.999980,0.017144
ENSDARG00000040948_0_1,-8.1600,-8.3107,0.625000,0.601252,0.485027,-36.8100,-37.2904,0.750000,0.746387,0.458134,0.004808,0.157314,0.002321,0.141702,0.193941,0.116320,0.002450,0.092329,0.006772,0.881718,0.808463,0.787108,0.838054,0.999388,0.997881,0.007905,0.997868,0.002829,0.997351,0.002807,0.038359,0.000206,0.002258,0.001949,0.002373,0.980663,0.003592,0.990898,0.175998,0.969778,0.804621,0.012102,0.827154,0.028116,0.997885,0.997772,0.998552,0.997479,0.999839,0.994291
ENSDARG00000040948_0_2,-10.2300,-10.4954,0.250000,0.252299,0.401827,-39.8800,-41.0558,0.375000,0.381665,0.383343,0.013837,0.587652,0.000116,0.036617,0.000394,0.432126,0.099616,0.451964,0.948140,0.463907,0.267079,0.735408,0.005114,0.338362,0.683999,0.567962,0.999982,0.995704,0.999976,0.001205,0.999906,0.000210,0.999999,0.002415,0.002248,0.999610,0.006106,0.999564,0.999593,0.003505,0.047976,0.000011,0.000057,0.000646,0.000277,0.001201,0.001344,0.998695,0.960788,0.050089
ENSDARG00000040948_0_3,-4.6600,-4.9337,0.250000,0.293543,0.434828,-28.4200,-29.8842,0.250000,0.304924,0.424102,0.970005,0.772770,0.938528,0.791859,0.014352,0.009415,0.039909,0.047906,0.106190,0.111018,0.974994,0.970927,0.254302,0.263166,0.029220,0.042631,0.026479,0.039489,0.996687,0.997047,0.997546,0.997830,1.000000,0.998589,1.000000,0.991027,0.029966,0.055125,0.004671,0.024196,0.224376,0.238282,0.996580,0.981929,0.077364,0.093986,0.002302,0.020667,0.013087,0.034178
ENSDARG00000040948_0_4,-2.2900,-2.4064,1.000000,0.953731,0.698448,-33.0800,-33.8026,0.875000,0.775966,0.374721,0.064582,0.006408,0.873533,0.002851,0.036897,0.001465,0.046606,0.005444,0.996525,0.036604,0.997356,0.037767,0.998802,0.002492,0.989543,0.987491,0.150242,0.077590,0.155456,0.054689,0.992400,0.027125,0.037175,0.046772,0.883210,0.956331,0.880953,0.593457,0.891424,0.623289,0.989415,0.902295,0.990310,0.951374,0.997370,0.998531,0.998918,0.997830,0.998250,0.184624
ENSDARG00000040948_0_5,-7.4800,-7.5910,0.375000,0.393036,0.514417,-30.9100,-32.4480,0.250000,0.316115,0.404598,0.999859,0.428488,0.998557,0.212121,0.155340,0.578208,0.988693,0.732762,0.000472,0.552910,0.000315,0.568741,0.000070,0.054532,0.000765,0.114083,1.000000,0.988411,0.999998,0.449237,0.999998,0.444191,0.999998,0.439353,0.996728,0.435219,0.002214,0.048280,0.001628,0.201838,0.001906,0.401427,0.005686,0.390845,0.993567,0.719804,0.142554,0.084950,1.000000,0.246558
ENSDARG00000040948_0_6,-3.3100,-3.6576,0.375000,0.368478,0.489908,-33.2800,-33.7998,0.250000,0.282641,0.378100,0.964279,0.988326,0.868135,0.108030,0.902718,0.108093,0.792362,0.071248,0.166125,0.069331,0.025175,0.984970,0.011567,0.982644,0.039569,0.972326,0.132227,0.983018,0.998684,0.017758,0.998092,0.005342,0.951404,0.009780,0.922646,0.007830,0.058510,0.177628,0.090598,0.984766,0.090219,0.067494,0.014262,0.004255,0.240731,0.004569,0.659358,0.015829,0.871502,0.998758
ENSDARG00000040948_0_7,-1.4200,-1.7629,0.750000,0.730535,0.724106,-31.6900,-32.1315,0.625000,0.609283,0.462734,0.276073,0.946401,0.278215,0.083419,0.993738,0.111145,0.999975,0.998555,0.426198,0.063645,0.999165,0.051407,0.819503,0.058093,0.797887,0.993436,0.883919,0.979136,0.918787,0.050209,0.259423,0.037362,0.984953,0.007613,0.998418,0.000055,0.288463,0.000110,0.288993,0.000396,0.852957,0.999866,0.786789,0.903371,0.799339,0.977529,0.829814,0.995833,0.999506,0.997107
ENSDARG00000040948_0_8,-1.6800,-2.4499,0.500000,0.435892,0.519568,-30.0500,-31.0964,0.125000,0.201089,0.458206,0.999465,0.969251,0.986460,0.933914,0.986803,0.700086,0.526751,0.643281,0.523922,0.685871,0.282941,0.714448,0.050451,0.867716,0.228829,0.746545,0.509818,0.190791,0.508137,0.066078,0.587053,0.086864,0.713593,0.950554,0.530624,0.196231,0.523530,0.159593,0.103080,0.895690,0.020560,0.044002,0.510341,0.048712,0.510737,0.048654,0.523302,0.103326,0.764962,0.112506
ENSDARG00000040948_0_9,-1.2800,-1.8789,0.500000,0.752749,0.640923,-29.9200,-30.8057,0.375000,0.389830,0.481532,0.592436,0.966230,0.632101,0.958109,0.088051,0.968063,0.478929,0.825708,0.104354,0.834646,0.544532,0.834541,0.999996,0.995240,0.980816,0.014196,0.685012,0.011203,0.654928,0.029431,0.530513,0.010299,0.504790,0.064333,0.891236,0.997098,0.597228,0.019970,0.587661,0.061979,0.991648,0.969802,0.548216,0.045324,0.927099,0.027811,0.512570,0.025886,0.966334,0.970769
ENSDARG00000040948_0_10,0.0000,-0.3897,1.000000,0.969880,0.937078,-25.1900,-26.6388,0.625000,0.511279,0.649943,0.596859,0.382647,0.944505,0.593461,0.953223,0.641240,0.993149,0.938336,0.997774,0.892720,0.998761,0.973334,0.998295,0.969824,0.603025,0.719572,0.997241,0.902230,0.985004,0.894496,0.954476,0.504112,0.960212,0.496649,0.960076,0.506454,0.968958,0.559961,0.966273,0.976953,0.998800,0.986973,0.991725,0.851039,0.952252,0.124714,0.951293,0.038234,0.969658,0.045905
ENSDARG00000041572_0_1,-4.8400,-4.9536,0.250000,0.273000,0.418392,-35.1500,-36.6724,0.250000,0.328531,0.368005,0.998509,0.634229,0.151383,0.338176,0.051198,0.661776,0.006632,0.366123,0.002735,0.352342,0.982787,0.595042,0.001455,0.015219,0.000369,0.480739,0.989008,0.003642,0.999782,0.266972,0.999986,0.772888,0.999997,0.244711,0.999544,0.284441,0.017808,0.349468,0.006945,0.398914,0.983092,0.643508,0.001564,0.456126,0.003287,0.244831,0.034547,0.166699,0.137210,0.084256
ENSDARG00000041572_0_2,-2.6500,-3.0433,0.500000,0.477231,0.581426,-34.8500,-35.8867,0.125000,0.127735,0.459186,0.997679,0.894033,0.999219,0.988004,0.681245,0.997896,0.058004,0.827388,0.383390,0.839477,0.013746,0.742369,0.033661,0.450764,0.927837,0.492032,0.740357,0.191679,0.991962,0.678975,0.983798,0.939003,0.999764,0.120223,0.999702,0.006582,0.663283,0.004400,0.901937,0.000374,0.597655,0.000278,0.129837,0.006126,0.072372,0.999907,0.061764,0.002512,0.391300,0.001704
ENSDARG00000041572_0_3,-4.8100,-5.0222,0.625000,0.649240,0.420757,-33.2400,-34.7995,0.125000,0.333306,0.350948,0.189578,0.011818,0.001304,0.001463,0.003710,0.000865,0.001285,0.000760,0.002149,0.001583,0.009544,0.004465,0.999978,0.911291,0.999812,0.898164,0.999962,0.872635,0.009577,0.346565,0.002245,0.649053,0.002065,0.653842,0.003733,0.354276,0.008178,0.609378,0.265196,0.646980,0.926361,0.667975,0.990534,0.029849,0.999936,0.128101,0.999990,0.113564,0.999996,0.116327
ENSDARG00000041572_0_4,-2.0200,-2.6308,0.500000,0.419578,0.533820,-29.3400,-31.1745,0.375000,0.496639,0.503391,0.703122,0.265579,0.713485,0.201778,0.722877,0.514502,0.788683,0.916920,0.260552,0.896773,0.091781,0.950416,0.035569,0.960056,0.034650,0.947945,0.992604,0.408716,0.983907,0.009823,0.995302,0.010725,0.997241,0.011477,0.036983,0.007990,0.039828,0.984701,0.093256,0.985232,0.275476,0.563199,0.502568,0.107257,0.453845,0.123342,0.989567,0.994781,0.965099,0.206606
ENSDARG00000041572_0_5,-4.7800,-4.9051,1.000000,0.988860,0.613657,-34.1100,-35.6306,0.375000,0.404269,0.350148,0.154939,0.953734,0.014053,0.073274,0.002794,0.008496,0.002148,0.004251,0.999459,0.040172,0.982408,0.033307,0.986498,0.500593,0.998396,0.804148,0.022541,0.443265,0.021867,0.315374,0.022330,0.286457,0.154827,0.305727,0.999260,0.170371,0.977711,0.057910,0.976921,0.029613,0.977743,0.046944,0.980736,0.199306,0.999581,0.986850,0.999143,0.876893,0.999789,0.866268
ENSDARG00000041572_0_6,-6.0500,-6.2969,0.375000,0.412658,0.530105,-35.5900,-36.5732,0.500000,0.585437,0.423845,0.998056,0.893089,0.995219,0.185975,0.995749,0.111514,0.997596,0.113878,0.016641,0.141243,0.007334,0.279174,0.005976,0.272436,0.004331,0.008160,0.284350,0.711587,0.996622,0.712856,0.999585,0.179421,0.999374,0.184078,0.998472,0.195819,0.998945,0.994334,0.956978,0.966363,0.319532,0.968966,0.000763,0.569340,0.000840,0.047882,0.008176,0.471573,0.017555,0.469219
ENSDARG00000041572_0_7,-3.8500,-4.2432,0.500000,0.448337,0.558487,-31.2500,-32.7779,0.500000,0.507166,0.420389,0.998349,0.278053,0.998533,0.265331,0.998671,0.265478,0.999232,0.298134,0.992266,0.924573,0.016057,0.151395,0.007324,0.150978,0.017306,0.067860,0.009451,0.186754,0.556622,0.379839,0.990278,0.687513,0.998962,0.694545,0.998053,0.695084,0.999371,0.987096,0.547997,0.686771,0.991865,0.997197,0.003510,0.016601,0.003937,0.020334,0.017141,0.327035,0.024820,0.327207
ENSDARG00000041572_0_8,-5.0400,-5.4613,0.625000,0.611170,0.590084,-37.4000,-38.4661,0.375000,0.379117,0.363562,0.406272,0.964898,0.380488,0.407335,0.058322,0.434871,0.014616,0.814629,0.545896,0.816057,0.544631,0.370337,0.960375,0.306027,0.993344,0.117976,0.999237,0.001380,0.998149,0.001031,0.999901,0.001431,0.011079,0.002342,0.011741,0.020772,0.007206,0.996834,0.054312,0.994877,0.999625,0.995801,0.994485,0.020149,0.998839,0.000108,0.905770,0.000099,0.917385,0.004294
