guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
Doench2016-1486,-2.0700,-3.1070,0.125000,0.310365,0.448195,-19.6700,-21.3786,0.625000,0.545978,0.471926,0.998255,0.228364,0.998311,0.191114,0.361381,0.108301,0.014869,0.185577,0.012802,0.346359,0.242830,0.487969,0.777348,0.305919,0.245542,0.472325,0.276671,0.271324,0.554005,0.722125,0.999818,0.902815,0.999152,0.848498,0.999600,0.767339,0.532387,0.752705,0.295345,0.808432,0.244413,0.025600,0.020942,0.103524,0.013630,0.018217,0.013574,0.898301,0.363031,0.993705
Doench2016-1487,-3.4500,-4.2207,0.375000,0.376502,0.498866,-20.5900,-22.5819,0.000000,0.234160,0.311222,0.987961,0.796027,0.987853,0.537305,0.987989,0.094455,0.989301,0.008888,0.533052,0.013035,0.059728,0.063216,0.013601,0.369159,0.015033,0.309309,0.058405,0.328674,0.355509,0.514759,0.988584,0.636337,0.988291,0.679994,0.988230,0.674232,0.993304,0.686502,0.355721,0.309039,0.053109,0.055165,0.003370,0.005381,0.003828,0.007045,0.068790,0.047693,0.545666,0.088221
Doench2016-1488,-2.8900,-3.4425,0.250000,0.344592,0.475771,-19.5500,-21.4295,0.125000,0.274277,0.364739,0.988592,0.913515,0.987957,0.910655,0.999762,0.958241,0.057152,0.219282,0.019028,0.076588,0.029100,0.010615,1.000000,0.061850,0.065140,0.019916,0.105962,0.035575,0.521780,0.171893,0.984207,0.860836,1.000000,0.861603,0.992732,0.849926,0.993600,0.224110,0.371639,0.231843,0.081791,0.218917,0.215227,0.090221,0.028355,0.217142,0.022456,0.181163,0.050934,0.180893
Doench2016-1489,0.0000,-1.3628,1.000000,0.575127,0.647922,-19.6800,-21.8042,0.625000,0.698583,0.498207,0.715730,0.502550,0.340292,0.016752,0.313559,0.002276,0.360475,0.002241,0.863357,0.001601,0.644762,0.018533,0.730739,0.150780,0.811534,0.872604,0.907635,0.486746,0.938201,0.690673,0.868543,0.780805,0.862602,0.849911,0.641752,0.920600,0.719369,0.954991,0.535498,0.331386,0.248888,0.320177,0.548718,0.326630,0.453165,0.886957,0.547890,0.927348,0.905735,0.920575
Doench2016-1490,0.0000,-0.5274,1.000000,0.956305,0.810734,-17.3700,-19.6748,0.250000,0.226348,0.502397,0.965104,0.981583,0.587214,0.617405,0.546817,0.618673,0.537611,0.566985,0.666059,0.493394,0.970429,0.663130,0.962737,0.638075,0.993171,0.718403,0.677864,0.691920,0.512996,0.571278,0.539170,0.846899,0.605066,0.829402,0.942991,0.026875,0.947974,0.024118,0.960034,0.022197,0.986650,0.043987,0.964287,0.041477,0.924925,0.223420,0.949742,0.492733,0.973835,0.935978
Doench2016-1491,0.0000,-0.6366,1.000000,0.777946,0.801556,-15.5900,-18.5514,0.500000,0.571012,0.488444,0.935343,0.899485,0.996470,0.610868,0.911980,0.439735,0.902767,0.393443,0.988672,0.525769,0.896911,0.229379,0.909931,0.424054,0.884606,0.611802,0.812776,0.522089,0.574452,0.315257,0.395989,0.106945,0.597643,0.121961,0.995801,0.180862,0.905657,0.203222,0.912413,0.267875,0.794928,0.399734,0.735097,0.932144,0.515381,0.880721,0.583008,0.883157,0.781285,0.820381
Doench2016-1492,-1.3800,-1.8146,0.500000,0.567008,0.649935,-19.3200,-20.9398,0.625000,0.603039,0.501169,0.382275,0.057101,0.152314,0.030902,0.107940,0.042051,0.120914,0.072156,0.896255,0.037815,0.898947,0.049406,0.930509,0.054644,0.979926,0.973603,0.994861,0.982169,0.999763,0.961136,0.999196,0.971595,0.999726,0.966495,0.973837,0.934247,0.925814,0.942960,0.932559,0.885081,0.832630,0.866936,0.190979,0.900112,0.138862,0.132047,0.132200,0.126398,0.409184,0.036533
Doench2016-1493,0.0000,-0.0122,1.000000,0.997297,0.997732,-18.3700,-20.6750,0.375000,0.351579,0.675662,0.998868,0.995479,0.998552,0.993422,0.998256,0.994625,0.997799,0.983162,0.999546,0.983240,0.998519,0.897653,0.998598,0.878983,0.994046,0.812422,0.999079,0.839517,0.996780,0.761469,0.996853,0.846281,0.999361,0.714354,0.999194,0.696336,1.000000,0.781089,0.999293,0.939517,0.997966,0.208287,0.984499,0.144944,1.000000,0.004849,0.998434,0.013065,0.998989,0.024548
Doench2016-1494,0.0000,-0.4079,1.000000,0.844795,0.857901,-23.5400,-25.7348,0.250000,0.268748,0.479655,0.997464,0.998816,0.983880,0.995002,0.772779,0.992276,0.763170,0.993067,0.973329,0.991106,0.855878,0.987081,0.745747,0.630006,0.696717,0.205399,0.816376,0.580406,0.954506,0.017881,0.963103,0.017600,0.876706,0.034481,0.881167,0.981481,0.846234,0.985556,0.846367,0.155072,0.634712,0.009709,0.605103,0.000205,0.952873,0.000212,0.993111,0.000670,0.998792,0.017077
Doench2016-1495,0.0000,-0.3053,1.000000,0.885648,0.890127,-17.2500,-19.6110,0.375000,0.527186,0.587290,0.837181,0.966628,0.835538,0.962429,0.932487,0.962423,0.987594,0.979368,0.945561,0.974795,0.856266,0.830013,0.801434,0.398833,0.706474,0.126781,0.944081,0.147663,0.954561,0.208455,0.973320,0.788812,0.942854,0.182107,0.980620,0.213841,0.809609,0.709243,0.791398,0.182646,0.810496,0.109529,0.927050,0.115540,0.879820,0.989414,0.897228,0.918237,0.988965,0.979036
Doench2016-1496,-0.9200,-1.3168,0.625000,0.649571,0.718922,-19.6400,-21.6754,0.250000,0.260746,0.452173,0.999117,0.987237,0.999401,0.997774,0.988973,0.159717,0.997477,0.159250,0.961563,0.164122,0.950734,0.185948,0.770009,0.481556,0.885258,0.946145,0.149590,0.757256,0.212006,0.828779,0.268262,0.902915,0.999472,0.386791,0.999614,0.982597,0.944770,0.026228,0.946048,0.021039,0.972735,0.985731,0.218169,0.024072,0.147249,0.015812,0.204473,0.014696,0.763512,0.015797
Doench2016-1497,0.0000,-0.2522,1.000000,0.903953,0.913127,-17.9400,-19.5039,0.875000,0.865426,0.592794,0.997667,0.203499,0.924466,0.010055,0.924016,0.006747,0.994700,0.007082,0.859114,0.006869,0.748648,0.011884,0.735472,0.043102,0.953110,0.981088,0.997792,0.968489,0.961312,0.895298,0.947073,0.900589,0.987532,0.897782,0.990749,0.863054,0.938435,0.819291,0.910318,0.946458,0.927353,0.941748,0.972188,0.954833,0.802984,0.979093,0.829372,0.932218,0.860228,0.486709
Doench2016-1498,-5.1600,-5.3677,0.500000,0.471585,0.577176,-22.6800,-24.5853,0.500000,0.546195,0.337393,0.996957,0.992747,0.999920,0.102321,0.854788,0.003962,0.828642,0.002859,0.999675,0.014272,0.999036,0.013128,0.037586,0.002937,0.002884,0.009824,0.002397,0.820580,0.052309,0.130076,0.997985,0.112302,0.998663,0.173291,0.999551,0.317531,0.053967,0.924494,0.002033,0.809172,0.002096,0.804180,0.042989,0.720961,0.870175,0.230764,0.831115,0.217677,0.970755,0.344782
Doench2016-1499,0.0000,-0.4039,1.000000,0.842305,0.812673,-21.5300,-23.3570,0.625000,0.543711,0.558951,0.824118,0.994209,0.658525,0.993957,0.605779,0.992542,0.790568,0.988703,0.743465,0.991834,0.749501,0.464632,0.779611,0.001920,0.916098,0.000331,0.924977,0.001095,0.989884,0.011588,0.786994,0.995784,0.745498,0.392736,0.720938,0.100065,0.772229,0.684621,0.981935,0.455542,0.708482,0.937322,0.727643,0.999846,0.831252,0.996872,0.997640,0.141230,0.998318,0.034190
Doench2016-1500,0.0000,-0.2777,1.000000,0.879493,0.924754,-16.2900,-19.2747,0.625000,0.549444,0.534258,0.955733,0.927891,0.960924,0.887615,0.974826,0.613583,0.944874,0.289501,0.969239,0.391063,0.969596,0.464385,0.988981,0.816431,0.956409,0.771592,0.979419,0.866580,0.972675,0.110990,0.927192,0.079321,0.859276,0.070663,0.850244,0.172739,0.883787,0.563473,0.956413,0.651597,0.997079,0.912965,0.983617,0.906649,0.951691,0.953086,0.690873,0.131424,0.722240,0.103616
Doench2016-1501,-0.3000,-0.8449,0.625000,0.720403,0.775447,-19.5200,-20.9152,0.500000,0.471903,0.574443,0.999934,0.999364,0.844562,0.455531,0.999393,0.457512,0.951656,0.527910,0.287514,0.977539,0.272684,0.950944,0.410121,0.956690,0.994865,0.966187,0.993837,0.132800,0.996973,0.142310,0.994210,0.223840,0.999968,0.923013,0.999369,0.905437,0.404128,0.269872,0.271147,0.082222,0.288063,0.003797,0.966573,0.027356,0.956239,0.894911,0.887173,0.761136,0.990534,0.830493
Doench2016-1502,0.0000,-0.1680,1.000000,0.981400,0.943847,-15.6100,-18.1501,0.625000,0.591214,0.614166,0.998060,0.996625,0.997380,0.993528,0.858695,0.978756,0.859257,0.983304,0.894576,0.983937,0.931302,0.951641,0.921221,0.173175,0.997945,0.146387,0.997623,0.154486,0.909725,0.175232,0.872858,0.262699,0.787095,0.753834,0.929105,0.816762,0.994881,0.944901,0.992475,0.888535,0.998835,0.788597,0.995605,0.526705,0.982326,0.260108,0.976638,0.189622,0.981334,0.314484
Doench2016-1503,-0.2100,-1.0199,1.000000,0.840476,0.784510,-16.4200,-18.6722,0.500000,0.699075,0.595307,0.234347,0.330365,0.204377,0.215157,0.593061,0.260953,0.884608,0.402285,0.995516,0.559386,0.942203,0.701142,0.996377,0.531082,0.997332,0.582800,0.715118,0.319433,0.713158,0.603942,0.824872,0.918204,0.865431,0.888801,0.867205,0.588551,0.632071,0.589865,0.690691,0.888946,0.684117,0.815374,0.917593,0.545256,0.937393,0.589771,0.997774,0.875066,0.996966,0.699772
Doench2016-1504,0.0000,-0.3251,1.000000,0.879137,0.881936,-16.5000,-18.8862,0.625000,0.761245,0.539754,0.991882,0.965956,0.896953,0.779664,0.855417,0.376483,0.860038,0.066415,0.715315,0.059080,0.776563,0.390312,0.815849,0.432860,0.999299,0.199363,0.981209,0.187456,0.951103,0.163783,0.963417,0.496294,0.798586,0.587456,0.726289,0.966697,0.661098,0.671943,0.858305,0.968660,0.896038,0.972144,0.989055,0.510086,0.971063,0.503671,0.963699,0.526818,0.967550,0.969940
Doench2016-1505,0.0000,-0.5164,1.000000,0.800614,0.803982,-17.3800,-19.1102,0.500000,0.525928,0.609509,0.722764,0.884096,0.482344,0.826128,0.485666,0.930171,0.544453,0.857349,0.987886,0.898894,0.968779,0.929163,0.923057,0.772993,0.942692,0.617045,0.985766,0.756285,0.985854,0.232450,0.995476,0.146159,0.649983,0.132028,0.540226,0.367673,0.582830,0.876360,0.723792,0.903257,0.999390,0.116289,0.997594,0.060084,0.868101,0.069070,0.840088,0.902219,0.852887,0.912468
Doench2016-1506,-1.4000,-1.7544,0.375000,0.484861,0.574374,-19.5200,-20.9580,0.500000,0.551289,0.530838,0.383819,0.693935,0.123925,0.499399,0.108936,0.209736,0.122886,0.227172,0.102448,0.783934,0.940574,0.762173,0.995858,0.922404,0.983680,0.967343,0.978890,0.066050,0.935995,0.044300,0.937259,0.685532,0.994323,0.344463,0.169978,0.064418,0.129539,0.083661,0.126790,0.730813,0.127282,0.937446,0.392658,0.986627,0.970648,0.312050,0.976135,0.320577,0.985859,0.974722
Doench2016-1507,-3.7800,-4.0644,0.500000,0.468763,0.574532,-17.6600,-20.2679,0.625000,0.559420,0.561282,0.999736,0.922539,0.999547,0.901461,0.998890,0.550343,0.044793,0.343559,0.039623,0.411537,0.011671,0.245002,0.009143,0.153485,0.960389,0.267755,0.681326,0.832180,0.998435,0.640024,0.998327,0.896284,0.998663,0.586110,0.999715,0.741008,0.716174,0.682992,0.051012,0.256333,0.011647,0.284937,0.009279,0.212165,0.012357,0.678621,0.960972,0.717437,0.988947,0.901870
Doench2016-1508,-0.9500,-1.2578,0.500000,0.597081,0.676854,-16.7300,-18.4163,0.375000,0.466326,0.692367,0.186978,0.963486,0.173797,0.934741,0.196918,0.945407,0.331399,0.954780,0.993560,0.968954,0.995523,0.968343,0.998608,0.965271,0.968006,0.857753,0.961394,0.837923,0.974354,0.926555,0.987202,0.592810,0.992688,0.200699,0.992877,0.434350,0.999403,0.433050,0.312758,0.450251,0.166204,0.292613,0.149588,0.486321,0.165983,0.480843,0.990485,0.552918,0.999353,0.600263
Doench2016-1509,0.0000,-0.0700,1.000000,0.978141,0.981729,-16.0800,-17.9446,0.250000,0.391968,0.522622,0.999744,0.997995,0.999508,0.997908,0.999280,0.998871,0.997799,0.999291,0.994187,0.998609,0.943252,0.949503,0.940260,0.979703,0.980814,0.107454,0.999911,0.086948,0.998206,0.083121,0.980315,0.056479,0.976175,0.060807,0.964200,0.202996,0.980469,0.246428,0.999274,0.772737,0.956741,0.279460,0.966436,0.445683,0.981507,0.923594,0.976789,0.130290,0.999715,0.134557
Doench2016-1510,0.0000,-0.2280,1.000000,0.942164,0.915197,-16.5400,-18.1249,0.500000,0.556950,0.614521,0.911850,0.902599,0.864411,0.628135,0.772116,0.580215,0.880481,0.600344,0.894046,0.570299,0.928537,0.902282,0.908701,0.797199,0.982017,0.903888,0.975890,0.281113,0.894464,0.339095,0.871857,0.416006,0.882254,0.913638,0.931059,0.933799,0.915748,0.957273,0.940584,0.761133,0.910729,0.079585,0.925231,0.291760,0.959251,0.144251,0.967932,0.979731,0.986776,0.308071
Doench2016-1511,0.0000,-0.5819,1.000000,0.741436,0.790711,-18.1800,-20.2131,0.750000,0.657919,0.564416,0.996999,0.986065,0.682222,0.120174,0.635989,0.062221,0.653156,0.056573,0.691331,0.161361,0.946950,0.450616,0.942533,0.414344,0.784187,0.372952,0.780757,0.857155,0.784857,0.816225,0.989204,0.807293,0.994545,0.919985,0.957121,0.920341,0.994493,0.935983,0.924747,0.921173,0.993425,0.966423,0.679178,0.674615,0.446339,0.187862,0.447114,0.162832,0.489075,0.494125
Doench2016-1512,-0.8600,-1.5346,0.500000,0.666238,0.699922,-17.9800,-19.5857,0.625000,0.595625,0.625831,0.965004,0.953474,0.974254,0.869453,0.735627,0.763829,0.717049,0.834752,0.853144,0.857519,0.991758,0.869116,0.970029,0.341417,0.998766,0.287835,0.574323,0.227688,0.332711,0.212516,0.220420,0.853457,0.335453,0.680563,0.805961,0.812302,0.985846,0.971153,0.997431,0.104617,0.873030,0.043097,0.325520,0.015846,0.363470,0.949459,0.355947,0.904636,0.622696,0.963891
Doench2016-1513,0.0000,-0.2654,1.000000,0.894267,0.905584,-22.1300,-23.5318,0.125000,0.148675,0.372812,0.997447,0.996836,0.989273,0.994633,0.997050,0.952929,0.713586,0.945504,0.699946,0.949833,0.726689,0.039636,0.980505,0.036930,0.985706,0.075027,0.994923,0.027835,0.963659,0.157656,0.935602,0.090726,0.973146,0.999289,0.986665,0.048293,0.745448,0.005667,0.739048,0.051058,0.731504,0.001248,0.976303,0.000448,0.991541,0.007661,0.991378,0.075166,0.992250,0.999858
Doench2016-1514,-2.0700,-3.1359,0.125000,0.228447,0.382161,-17.4300,-20.1388,0.125000,0.302457,0.502642,0.460121,0.942644,0.063801,0.918367,0.013398,0.862626,0.012253,0.782498,0.044161,0.782278,0.989416,0.796811,0.402457,0.631331,0.184818,0.674578,0.665566,0.413279,0.990668,0.451067,0.994805,0.188531,0.994184,0.189183,0.658142,0.149232,0.191918,0.255007,0.399581,0.178426,0.040619,0.116298,0.008504,0.115490,0.009517,0.910633,0.059505,0.418496,0.459791,0.276073
Doench2016-1515,0.0000,-0.2055,1.000000,0.911509,0.932092,-17.8300,-18.9960,0.375000,0.428258,0.671377,0.951160,0.978833,0.959010,0.982441,0.964879,0.992249,0.995767,0.993140,0.995355,0.990222,0.996933,0.988079,0.891836,0.914005,0.797491,0.900345,0.863000,0.940565,0.936790,0.316695,0.999034,0.215685,0.998513,0.789216,0.980829,0.795570,0.887354,0.824505,0.812248,0.207092,0.816312,0.133606,0.886108,0.124075,0.939744,0.160224,0.976765,0.950832,0.992711,0.230158
Doench2016-1516,-0.0600,-0.5587,0.750000,0.871813,0.837587,-18.5600,-20.2077,1.000000,0.873566,0.580718,1.000000,0.030166,0.506708,0.006362,0.414150,0.002560,0.456997,0.000765,1.000000,0.001618,0.999090,0.005661,0.999764,0.027496,0.968907,0.991312,0.974485,0.752507,0.999001,0.977137,0.996176,0.985579,0.461952,0.844671,0.455017,0.891426,0.533565,0.795566,0.997442,0.767324,0.999228,0.768752,0.996515,0.778270,0.998036,0.992926,0.996974,0.997295,0.997728,0.996965
Doench2016-1517,-0.9800,-1.2323,0.625000,0.699623,0.756374,-16.2400,-18.6513,0.500000,0.464735,0.645046,0.988182,0.935007,0.995741,0.753551,0.993156,0.734884,0.987588,0.715283,0.993572,0.765858,0.998642,0.861985,0.984114,0.845688,0.987486,0.847855,0.286603,0.803147,0.162382,0.857301,0.166796,0.700427,0.986235,0.362056,0.995061,0.147964,0.995700,0.147034,0.996903,0.321113,0.170653,0.454666,0.166613,0.561165,0.300383,0.898200,0.987634,0.958373,0.984039,0.229364
Doench2016-1518,-0.8900,-1.2053,0.500000,0.608503,0.755088,-17.6700,-19.5017,0.375000,0.400735,0.584799,0.996937,0.999012,0.949626,0.925317,0.940180,0.905451,0.992640,0.768955,0.990204,0.691717,0.994125,0.909301,0.987796,0.773794,0.981687,0.778931,0.928044,0.722465,0.927873,0.494949,0.346541,0.269788,0.198089,0.250422,0.199846,0.885031,0.996797,0.953968,0.987513,0.889325,0.984516,0.115902,0.986728,0.104541,0.192758,0.113453,0.183932,0.112641,0.335931,0.031017
Doench2016-1519,-4.8600,-5.1048,0.500000,0.504592,0.601032,-19.7400,-21.9032,0.125000,0.349356,0.424668,0.992430,0.393554,0.981387,0.321705,0.975163,0.369527,0.970662,0.358268,0.990777,0.712520,0.999986,0.919136,0.043359,0.418705,0.016617,0.394363,0.016495,0.395344,0.018543,0.169919,0.995331,0.667751,0.983152,0.577714,0.984593,0.582384,0.748917,0.463289,0.744414,0.509519,0.750386,0.495676,0.023936,0.053081,0.244478,0.083086,0.254035,0.459788,0.285976,0.148027
Doench2016-1520,-1.9600,-2.1538,1.000000,0.904734,0.596967,-19.4600,-21.2458,0.250000,0.326289,0.388218,0.096099,0.272387,0.081604,0.232612,0.082918,0.242137,0.064421,0.160583,0.830761,0.840627,0.887354,0.816359,0.932126,0.811277,0.998898,0.870843,0.235136,0.174752,0.217340,0.252023,0.148706,0.261455,0.126109,0.219000,0.939653,0.937459,0.933284,0.933896,0.887725,0.012010,0.861175,0.007613,0.862942,0.011091,0.867283,0.023898,0.886936,0.164487,0.998874,0.519855
Doench2016-1521,-3.5500,-3.8788,0.500000,0.425237,0.540052,-18.4900,-20.4691,0.250000,0.358360,0.499858,0.686163,0.716797,0.697923,0.685523,0.994787,0.655870,0.993804,0.747908,0.051054,0.636789,0.033619,0.452711,0.005843,0.593707,0.021609,0.554850,0.957485,0.658939,0.957755,0.526207,0.999704,0.606648,0.999403,0.294329,0.062927,0.084948,0.047325,0.099899,0.050122,0.103484,0.009794,0.642335,0.956497,0.948634,0.648619,0.550217,0.645965,0.240368,0.980644,0.196998
Doench2016-1522,-1.1400,-1.3284,0.875000,0.882154,0.659804,-17.1300,-18.9690,0.375000,0.534854,0.538132,0.978062,0.933193,0.165216,0.404935,0.173217,0.363634,0.175567,0.366485,0.166839,0.364561,0.976295,0.914426,0.987765,0.906446,0.966041,0.761946,0.972768,0.728972,0.204716,0.200139,0.187457,0.240928,0.184906,0.298141,0.197025,0.354871,0.979742,0.500400,0.971885,0.534910,0.971748,0.177143,0.982126,0.152114,0.974861,0.887159,0.982022,0.785146,0.997826,0.887086
Doench2016-1523,0.0000,-0.0492,1.000000,0.982263,0.986971,-14.4300,-17.0001,0.875000,0.723339,0.615178,0.972636,0.568409,0.977618,0.558647,0.994495,0.573088,0.994119,0.955492,0.991034,0.695592,0.996415,0.591692,0.996120,0.632168,0.979253,0.648074,0.996535,0.597167,0.996813,0.272925,0.997958,0.199864,0.988318,0.223726,0.986380,0.362698,0.995492,0.516368,0.997703,0.898471,0.996729,0.847899,0.951217,0.925793,0.984480,0.919182,0.965065,0.495503,0.981039,0.820795
Doench2016-1524,0.0000,-0.6390,1.000000,0.836380,0.777430,-14.8200,-17.3364,0.250000,0.490978,0.585176,0.799490,0.886924,0.725391,0.801646,0.707777,0.712475,0.796191,0.778296,0.980277,0.768606,0.968346,0.606051,0.708234,0.623604,0.539375,0.747405,0.425093,0.527457,0.441380,0.671993,0.768457,0.419064,0.997557,0.232167,0.982086,0.580713,0.978585,0.209049,0.978082,0.357079,0.710892,0.731893,0.670228,0.639054,0.683381,0.630040,0.693246,0.378247,0.994544,0.401753
Doench2016-1525,-0.5300,-0.9493,0.625000,0.750756,0.719871,-17.1400,-18.6230,0.750000,0.761669,0.598931,0.999375,0.939371,0.925646,0.800863,0.899662,0.851478,0.996754,0.328723,0.440285,0.213258,0.307424,0.059436,0.256586,0.043979,0.267849,0.568324,0.999838,0.969078,0.996982,0.942605,0.997658,0.103082,0.303306,0.065068,0.290336,0.146144,0.300576,0.153684,0.450540,0.977325,0.997482,0.983660,0.999632,0.931357,0.971288,0.936221,0.997182,0.987099,0.999014,0.977862
Doench2016-1526,0.0000,-0.2430,1.000000,0.929800,0.931352,-17.2400,-18.9226,0.875000,0.750158,0.502518,0.996480,0.983405,0.966213,0.343533,0.965011,0.225836,0.952206,0.852647,0.977008,0.137573,0.762293,0.120256,0.748954,0.008766,0.988793,0.018280,0.963311,0.117898,0.957393,0.869434,0.944903,0.229125,0.966078,0.142343,0.964960,0.217858,0.756034,0.824509,0.772447,0.548820,0.984855,0.762569,0.989219,0.847383,0.987503,0.883751,0.987134,0.970204,0.996251,0.946167
Doench2016-1527,0.0000,-0.1532,1.000000,0.987707,0.945706,-17.6500,-19.0100,0.750000,0.727790,0.496443,0.846248,0.045715,0.852575,0.033335,0.866328,0.030094,0.997186,0.027401,0.985951,0.029633,0.989044,0.068210,0.994521,0.070622,0.846270,0.147627,0.817148,0.888396,0.855747,0.836017,0.982129,0.968918,0.979316,0.960574,0.993672,0.961324,0.984849,0.928973,0.983880,0.822652,0.985317,0.735995,0.981965,0.347411,0.987166,0.335613,0.989050,0.864541,0.995760,0.825812
Doench2016-1528,-3.7300,-3.8172,0.500000,0.490652,0.592395,-16.9800,-19.4351,0.500000,0.509490,0.540857,0.999999,0.819595,0.952878,0.683095,0.945817,0.704142,0.993567,0.899109,0.993480,0.863603,0.017425,0.406130,0.004485,0.120763,0.002842,0.077393,0.014718,0.091043,0.998979,0.684102,0.999988,0.724189,0.998515,0.668062,0.998465,0.671165,0.012295,0.328396,0.004198,0.310366,0.005924,0.313143,0.010396,0.418225,0.995015,0.979820,0.953443,0.654008,0.945478,0.400796
Doench2016-1529,-5.3700,-5.6160,0.375000,0.410723,0.436120,-19.9300,-21.8179,0.000000,0.297795,0.358311,0.113299,0.135453,0.109053,0.053328,0.235377,0.133720,0.103927,0.026497,0.157077,0.329193,0.160062,0.339756,0.884209,0.812637,0.999554,0.978232,0.846534,0.621680,0.843717,0.615122,0.843858,0.579953,0.139960,0.158297,0.290821,0.518078,0.175593,0.392259,0.156678,0.401169,0.059210,0.075880,0.058173,0.075085,0.898682,0.384017,0.772204,0.239990,0.874418,0.295884
Doench2016-1530,-3.9300,-4.1022,0.500000,0.523772,0.618825,-19.0400,-21.4018,0.500000,0.461984,0.550747,0.984588,0.992046,0.995300,0.934736,0.201297,0.435298,0.003503,0.243853,0.003237,0.226547,0.007695,0.532754,0.997102,0.898535,0.998510,0.918649,0.998587,0.323770,0.998233,0.389048,0.999751,0.768532,0.998521,0.655296,0.999923,0.930279,0.999939,0.204688,0.003423,0.019436,0.001878,0.019633,0.003779,0.079317,0.199293,0.967656,0.999855,0.610738,0.982084,0.864129
Doench2016-1531,-4.4900,-4.6673,0.375000,0.405444,0.523410,-21.2400,-23.5199,0.500000,0.438667,0.538061,0.215524,0.967780,0.002553,0.926793,0.001111,0.927605,0.003493,0.909633,0.014998,0.557639,0.998356,0.590378,0.998917,0.592569,0.999934,0.550426,0.999714,0.640759,0.995769,0.543080,0.997005,0.026202,0.997273,0.019010,0.013946,0.054236,0.005591,0.206715,0.003919,0.047727,0.005297,0.050435,0.215618,0.754298,0.999608,0.659498,0.999637,0.940122,0.999940,0.796308
Doench2016-1532,-0.5300,-1.0814,0.750000,0.804848,0.762699,-16.5300,-18.7696,0.500000,0.621420,0.455014,0.539696,0.595116,0.223672,0.248036,0.222884,0.169662,0.941703,0.335192,0.932495,0.353306,0.927164,0.691021,0.940114,0.176692,0.999038,0.124224,0.900198,0.081370,0.874794,0.273355,0.962365,0.356699,0.351072,0.724253,0.379519,0.570127,0.485133,0.567359,0.882555,0.763258,0.953562,0.728739,0.985648,0.744587,0.873743,0.310369,0.880157,0.326902,0.998468,0.960019
Doench2016-1533,-0.9500,-1.4582,0.625000,0.642416,0.713504,-18.8000,-21.3377,0.375000,0.381852,0.507761,0.997831,0.837494,0.999887,0.830122,0.998695,0.816521,0.999106,0.916844,0.999750,0.818878,0.998376,0.434661,0.344586,0.258916,0.526755,0.699356,0.112205,0.343247,0.573082,0.500498,0.581411,0.423627,0.999070,0.220243,0.999809,0.971220,0.999605,0.290466,0.998597,0.031830,0.122893,0.029356,0.107547,0.362006,0.117015,0.490016,0.808661,0.774693,0.985205,0.105227
Doench2016-1534,-4.5800,-5.2126,0.125000,0.230416,0.384390,-21.4400,-23.5581,0.000000,0.173375,0.309446,0.999964,0.939687,0.187313,0.927829,0.003777,0.229727,0.001997,0.080642,0.010692,0.012131,0.999994,0.085952,0.048262,0.023678,0.089719,0.040965,0.512650,0.183237,0.992514,0.760695,0.999130,0.748753,0.998459,0.768621,0.998806,0.322879,0.356604,0.308285,0.072898,0.355628,0.213147,0.111611,0.010773,0.157397,0.001806,0.063886,0.002876,0.021140,0.186419,0.046174
Doench2016-1535,-5.4700,-5.8830,0.000000,0.071052,0.256828,-19.7700,-21.5708,0.000000,0.071345,0.256556,0.999981,0.996676,0.036558,0.019165,0.007667,0.013410,0.002162,0.007665,0.000458,0.003388,0.007450,0.010431,0.006323,0.007799,0.089547,0.091031,0.418216,0.422636,0.999921,0.999119,0.999921,0.994180,0.999932,0.994863,0.431028,0.432536,0.086328,0.092174,0.001150,0.005310,0.002888,0.006993,0.000525,0.003786,0.002231,0.005399,0.007705,0.008874,0.036563,0.015692
