guide_id,vienna_mfe_energy_spacer,vienna_ensemble_energy_spacer,vienna_seed_mfe_spacer,vienna_seed_ensemble_spacer,vienna_mean_unpaired_spacer,vienna_mfe_energy_full,vienna_ensemble_energy_full,vienna_seed_mfe_full,vienna_seed_ensemble_full,vienna_mean_unpaired_full,vienna_unpaired_spacer_01,vienna_unpaired_full_01,vienna_unpaired_spacer_02,vienna_unpaired_full_02,vienna_unpaired_spacer_03,vienna_unpaired_full_03,vienna_unpaired_spacer_04,vienna_unpaired_full_04,vienna_unpaired_spacer_05,vienna_unpaired_full_05,vienna_unpaired_spacer_06,vienna_unpaired_full_06,vienna_unpaired_spacer_07,vienna_unpaired_full_07,vienna_unpaired_spacer_08,vienna_unpaired_full_08,vienna_unpaired_spacer_09,vienna_unpaired_full_09,vienna_unpaired_spacer_10,vienna_unpaired_full_10,vienna_unpaired_spacer_11,vienna_unpaired_full_11,vienna_unpaired_spacer_12,vienna_unpaired_full_12,vienna_unpaired_spacer_13,vienna_unpaired_full_13,vienna_unpaired_spacer_14,vienna_unpaired_full_14,vienna_unpaired_spacer_15,vienna_unpaired_full_15,vienna_unpaired_spacer_16,vienna_unpaired_full_16,vienna_unpaired_spacer_17,vienna_unpaired_full_17,vienna_unpaired_spacer_18,vienna_unpaired_full_18,vienna_unpaired_spacer_19,vienna_unpaired_full_19,vienna_unpaired_spacer_20,vienna_unpaired_full_20
Doench2016-308,-5.3000,-5.3516,0.375000,0.385244,0.508052,-25.7000,-28.1966,0.250000,0.200729,0.247487,0.998591,0.999652,0.061355,0.999046,0.000741,0.030407,0.000243,0.013332,0.002057,0.052457,0.018915,0.035180,0.999487,0.185975,0.999256,0.999322,0.999876,0.012823,0.999985,0.009832,0.999645,0.005225,0.998937,0.000655,0.019283,0.000184,0.002150,0.009409,0.000397,0.000793,0.000664,0.000650,0.060400,0.055557,0.999903,0.394810,0.999770,0.897392,0.999388,0.247036
Doench2016-309,0.0000,-0.5928,1.000000,0.865036,0.831648,-25.0000,-26.0640,0.125000,0.185532,0.394219,0.714665,0.524270,0.656546,0.482971,0.804460,0.618952,0.841800,0.981445,0.940981,0.372503,0.854305,0.308220,0.672132,0.924301,0.720209,0.831380,0.884392,0.079513,0.864436,0.143713,0.855154,0.144677,0.903605,0.988182,0.858208,0.168831,0.854040,0.128450,0.939365,0.165085,0.864335,0.002967,0.885408,0.009135,0.815138,0.997495,0.827733,0.009483,0.876058,0.002809
Doench2016-310,-1.3000,-1.9880,0.500000,0.430324,0.503422,-22.3000,-24.3753,0.375000,0.415921,0.486511,0.132883,0.542363,0.119367,0.515102,0.118689,0.318407,0.200120,0.351190,0.929881,0.937743,0.577173,0.705733,0.558795,0.764507,0.606440,0.962303,0.948481,0.360751,0.939535,0.915222,0.871899,0.011815,0.622577,0.017709,0.460628,0.064148,0.494523,0.344443,0.119376,0.973168,0.199749,0.794496,0.144553,0.401020,0.138300,0.042456,0.923659,0.041445,0.961806,0.666191
Doench2016-311,0.0000,-0.5017,1.000000,0.777533,0.816638,-24.9000,-26.0702,0.125000,0.133359,0.367460,0.842841,0.986368,0.953413,0.988132,0.529856,0.985799,0.524406,0.912256,0.471712,0.940264,0.927970,0.361640,0.955112,0.993932,0.972766,0.071651,0.992349,0.018986,0.987894,0.011676,0.986004,0.009205,0.968163,0.002406,0.503391,0.000998,0.508870,0.002341,0.564370,0.003979,0.973011,0.023418,0.788284,0.984820,0.935468,0.018770,0.971705,0.016128,0.975167,0.016420
Doench2016-312,0.0000,-0.6538,1.000000,0.841602,0.833201,-21.9000,-23.4976,0.375000,0.426622,0.501376,0.999697,0.959206,0.677683,0.943868,0.439373,0.991292,0.377830,0.239237,0.924315,0.124711,0.931994,0.162676,0.999259,0.970259,0.999881,0.681883,0.998479,0.485568,0.885533,0.682759,0.808424,0.367046,0.888731,0.006035,0.965622,0.149333,0.661322,0.065831,0.656108,0.108378,0.627767,0.047356,0.887039,0.104271,0.935300,0.998980,0.999719,0.999299,0.999942,0.939524
Doench2016-313,-1.3000,-1.8679,0.375000,0.431612,0.529648,-24.2000,-25.8375,0.500000,0.465299,0.415522,0.933355,0.971704,0.696596,0.920362,0.234758,0.769200,0.195256,0.321468,0.103196,0.189302,0.086406,0.207369,0.104431,0.264435,0.977496,0.194073,0.977918,0.570706,0.992119,0.160917,0.926039,0.011057,0.912482,0.007448,0.915881,0.416259,0.927261,0.115279,0.103055,0.566453,0.140940,0.087226,0.184859,0.096646,0.226119,0.707884,0.268941,0.916059,0.685844,0.816584
Doench2016-314,-0.9000,-1.4939,0.500000,0.556639,0.640206,-19.4000,-20.9538,0.625000,0.503095,0.549799,0.981695,0.981268,0.980195,0.983367,0.892122,0.604893,0.991237,0.622392,0.793206,0.428759,0.275114,0.328768,0.243103,0.336634,0.263938,0.970996,0.230080,0.908925,0.872522,0.344621,0.850282,0.319925,0.977520,0.140682,0.983636,0.214658,0.344629,0.677458,0.263200,0.641329,0.114515,0.097409,0.145649,0.341594,0.891392,0.666250,0.710535,0.687190,0.999558,0.698872
Doench2016-315,-0.7000,-1.4240,0.125000,0.385332,0.494139,-21.1000,-22.1558,0.375000,0.353600,0.507079,0.953983,0.980263,0.424769,0.900236,0.108472,0.890634,0.181014,0.222038,0.996794,0.226516,0.352148,0.226758,0.275492,0.322411,0.265478,0.979573,0.395380,0.969680,0.989654,0.368741,0.925506,0.270052,0.931438,0.955868,0.368112,0.103789,0.271638,0.121087,0.262479,0.133634,0.350592,0.667144,0.975265,0.712629,0.181826,0.030940,0.179824,0.249148,0.492922,0.810430
Doench2016-316,0.0000,-0.4316,1.000000,0.953341,0.859384,-27.5000,-28.3544,0.500000,0.503460,0.489236,0.996279,0.999121,0.661518,0.992643,0.534286,0.896784,0.563976,0.876899,0.916634,0.979171,0.998728,0.993044,0.993159,0.013934,0.965230,0.003691,0.954851,0.001254,0.649584,0.000027,0.645613,0.000063,0.681087,0.000419,0.973578,0.000209,0.969461,0.001361,0.988731,0.005465,0.995460,0.042162,0.917337,0.998235,0.912167,0.980311,0.884395,0.999984,0.985597,0.999952
Doench2016-317,0.0000,-0.3018,1.000000,0.907356,0.881426,-19.5000,-20.8539,0.250000,0.316630,0.565791,0.773444,0.989256,0.766326,0.977131,0.764470,0.974606,0.976025,0.992434,0.896829,0.970874,0.885580,0.962327,0.884305,0.965884,0.887591,0.963357,0.987019,0.408807,0.985636,0.445933,0.786860,0.110210,0.775587,0.021966,0.766934,0.010962,0.981076,0.033727,0.974739,0.989728,0.979164,0.119578,0.885679,0.102679,0.873701,0.237776,0.879880,0.696715,0.917671,0.341875
Doench2016-318,-3.7000,-3.9492,0.500000,0.487125,0.588400,-26.0000,-27.0986,0.125000,0.167495,0.477299,0.999853,0.999195,0.988224,0.866333,0.988185,0.831542,0.108333,0.888684,0.012744,0.868868,0.016236,0.964713,0.022398,0.339992,0.997156,0.388741,0.751350,0.952957,0.997083,0.098965,0.999880,0.051057,0.989551,0.954965,0.986172,0.001615,0.752541,0.000268,0.999998,0.000571,0.021926,0.001076,0.014747,0.095126,0.014796,0.169535,0.106821,0.222187,1.000000,0.849584
Doench2016-319,-1.0000,-1.2216,0.750000,0.785418,0.822400,-27.8000,-28.7854,0.250000,0.255658,0.566149,0.997688,0.996486,0.944974,0.906319,0.965222,0.920600,0.988987,0.871335,1.000000,0.880904,0.974221,0.972411,0.921203,0.936418,0.923421,0.914041,1.000000,0.866686,0.257311,0.940615,0.244119,0.071449,0.947509,0.000445,0.931940,0.000314,0.981068,0.006145,0.999907,0.999875,0.986899,0.999701,0.229690,0.032428,0.250115,0.000299,0.946742,0.000029,0.956981,0.006476
Doench2016-320,-0.7000,-1.4453,1.000000,0.851242,0.785274,-27.9000,-29.0417,0.000000,0.004504,0.401211,0.882116,0.929085,0.812507,0.908244,1.000000,0.918735,0.406918,0.306659,0.393011,0.311071,0.999885,0.992723,0.999317,0.992078,0.998889,0.992679,0.972128,0.944911,0.226784,0.257330,0.207527,0.311308,0.996470,0.123371,0.812785,0.005272,0.884933,0.003514,0.983182,0.000542,0.643877,0.000815,0.612787,0.000839,0.988076,0.016319,0.939778,0.003956,0.944518,0.004778
Doench2016-321,0.0000,-0.1823,1.000000,0.928328,0.948293,-21.2000,-22.6988,0.500000,0.475183,0.591986,0.997040,0.968789,0.998590,0.965470,0.996912,0.864303,0.988573,0.868643,0.996453,0.519654,0.959698,0.249882,0.900141,0.133912,0.900474,0.137409,0.915684,0.722954,0.898174,0.910239,0.996710,0.807347,0.990784,0.889646,0.860895,0.346286,0.872081,0.139010,0.938363,0.008664,0.908326,0.010146,0.931553,0.639294,0.997492,0.974714,0.959818,0.994650,0.958097,0.688700
Doench2016-322,0.0000,-0.3344,1.000000,0.923102,0.903346,-23.2000,-24.4473,0.500000,0.566912,0.574228,0.992041,0.999782,0.907236,0.951106,0.937385,0.953637,0.801068,0.950787,0.829156,0.993764,0.998566,0.960890,0.882421,0.993689,0.919158,0.109167,0.917331,0.018715,0.817733,0.013126,0.845494,0.002506,0.834522,0.002099,0.966677,0.003804,0.864430,0.029648,0.866463,0.919111,0.998700,0.978655,0.927972,0.991886,0.918755,0.355307,0.890836,0.322805,0.950984,0.934083
Doench2016-323,-1.0000,-1.2816,0.500000,0.589388,0.664608,-21.1000,-22.9579,0.750000,0.530787,0.449619,0.974177,0.995681,0.974275,0.312662,0.350772,0.311862,0.278261,0.304498,0.269433,0.361577,0.274922,0.353055,0.995742,0.766476,0.997512,0.599368,0.884543,0.198519,0.848476,0.213407,0.844898,0.270814,0.884032,0.058173,0.266648,0.073950,0.273558,0.295338,0.301929,0.624193,0.263240,0.677798,0.876400,0.869291,0.865068,0.701209,0.870994,0.425486,0.997270,0.579031
Doench2016-324,0.0000,-0.8522,1.000000,0.915279,0.743285,-23.9000,-24.7809,0.375000,0.378240,0.549922,0.563013,0.980727,0.608677,0.986328,0.375311,0.984369,0.598184,0.949237,0.643453,0.937042,0.717158,0.898645,0.941574,0.936566,0.999065,0.211648,0.995025,0.058279,0.464143,0.036145,0.288238,0.014665,0.349622,0.978878,0.729163,0.983930,0.851476,0.001076,0.934576,0.000965,0.999650,0.000737,0.904446,0.001414,0.910164,0.039024,0.996866,0.999831,0.995891,0.998944
Doench2016-325,-0.4000,-1.2609,0.375000,0.524065,0.601623,-20.2000,-22.1706,0.000000,0.394731,0.516286,0.922121,0.958629,0.368151,0.688669,0.206486,0.717294,0.163405,0.723730,0.144541,0.732974,0.552044,0.674799,0.791604,0.755821,0.887715,0.920698,0.989004,0.417676,0.987409,0.186557,0.949046,0.342799,0.878411,0.048235,0.616246,0.356193,0.339259,0.649200,0.193915,0.540636,0.288759,0.634120,0.312626,0.453469,0.455529,0.178537,0.992805,0.133993,0.993380,0.211700
Doench2016-326,0.0000,-0.0265,1.000000,0.995466,0.993378,-20.7000,-22.3434,1.000000,0.908485,0.592939,0.997979,0.839947,0.998092,0.734525,0.984710,0.701861,0.984969,0.702567,0.999932,0.435997,0.995354,0.464554,0.992345,0.370488,0.994673,0.266358,0.985957,0.045714,0.971798,0.008441,0.999090,0.007249,0.998930,0.013188,0.996406,0.916128,0.994946,0.891126,0.997633,0.881069,0.991718,0.876692,0.999295,0.999107,0.995917,0.997662,0.995081,0.997775,0.992728,0.708323
Doench2016-327,-1.8000,-1.8517,0.750000,0.762925,0.717949,-18.1000,-20.3538,0.500000,0.565989,0.615851,0.052163,0.578387,0.051931,0.579884,0.077848,0.589404,0.999769,0.781777,0.998913,0.821258,0.998915,0.562210,0.999972,0.676091,0.999497,0.619994,0.998890,0.558789,0.999945,0.778426,0.999924,0.973494,0.077817,0.269386,0.050855,0.214460,0.053263,0.207140,0.999839,0.976857,0.999928,0.615319,0.999805,0.568868,0.999984,0.925437,0.999777,0.511946,0.999949,0.507884
Doench2016-328,0.0000,-0.5614,1.000000,0.806622,0.836160,-24.8000,-26.0295,0.375000,0.385048,0.531224,0.943393,0.998602,0.947388,0.996110,0.975689,0.975779,0.984391,0.958838,0.992074,0.977146,0.784562,0.969182,0.649882,0.444604,0.598528,0.001380,0.707750,0.000161,0.832666,0.008541,0.856002,0.213977,0.997890,0.999778,0.792325,0.045664,0.771712,0.003440,0.628201,0.000092,0.730976,0.008685,0.690540,0.023670,0.856853,0.999817,0.983604,0.999478,0.998766,0.999539
Doench2016-329,0.0000,-0.0592,1.000000,0.981340,0.979126,-20.2000,-21.8919,0.500000,0.665755,0.543598,0.987408,0.887160,0.987682,0.681888,0.982639,0.619717,0.983220,0.313344,0.998684,0.422675,0.998516,0.578719,1.000000,0.535604,0.958642,0.950373,0.919612,0.484549,0.916007,0.024181,1.000000,0.010892,0.999397,0.036816,1.000000,0.481573,0.998801,0.512257,0.952892,0.602902,0.949335,0.585090,0.957551,0.638133,0.995448,0.725206,0.996890,0.970082,0.999801,0.810800
Doench2016-330,-7.5000,-7.5458,0.250000,0.258400,0.406710,-23.4000,-24.9062,0.375000,0.288235,0.495915,1.000000,0.991575,0.004529,0.387085,0.002646,0.381538,0.001384,0.380290,0.000028,0.378926,0.000091,0.381878,0.059812,0.418417,1.000000,0.992279,0.998629,0.989587,0.999984,0.992346,1.000000,0.690348,0.999906,0.628154,0.992999,0.614335,0.060815,0.418220,0.001356,0.001407,0.001405,0.003311,0.001816,0.006169,0.004279,0.358983,0.004529,0.349904,0.999999,0.553553
Doench2016-331,-0.7000,-1.3853,0.875000,0.766171,0.682821,-22.7000,-24.4993,0.500000,0.481744,0.376160,0.995225,0.464844,0.660803,0.338622,0.582772,0.047231,0.553043,0.010370,0.526185,0.009649,0.680983,0.139249,0.568324,0.004582,0.639154,0.012649,0.643535,0.159614,0.547892,0.829672,0.547151,0.845341,0.581978,0.807421,0.657222,0.790778,0.990774,0.715103,0.992900,0.784339,0.916679,0.839953,0.588037,0.162643,0.627636,0.186241,0.608625,0.219880,0.747494,0.155013
Doench2016-332,0.0000,-0.7230,1.000000,0.667956,0.746185,-23.6000,-25.5929,0.500000,0.490016,0.430580,0.997484,0.986414,0.996439,0.704574,0.995988,0.644745,0.994914,0.656800,0.585791,0.992181,0.476214,0.288195,0.500031,0.306133,0.516124,0.093863,0.938753,0.012695,0.813016,0.005688,0.891404,0.000122,0.873906,0.000073,0.881982,0.006525,0.986771,0.997622,0.900370,0.995308,0.918081,0.622065,0.475337,0.960923,0.351881,0.207008,0.335698,0.107292,0.493524,0.023382
Doench2016-333,0.0000,-0.0711,1.000000,0.962133,0.974595,-18.3000,-20.3946,0.125000,0.489125,0.569668,0.999256,0.910542,0.999631,0.609686,0.998542,0.595293,0.998515,0.528879,0.992169,0.527960,0.989646,0.840296,0.986109,0.832203,0.992410,0.592039,0.993518,0.492169,0.997599,0.568387,0.927271,0.321768,0.920167,0.661136,0.938710,0.609079,0.991215,0.502441,0.993037,0.477160,0.995991,0.633737,0.996815,0.533084,0.944237,0.441924,0.921546,0.316383,0.915516,0.399190
Doench2016-334,-0.8000,-1.0882,0.500000,0.643096,0.764415,-22.8000,-23.7412,0.625000,0.596958,0.534884,0.953611,0.983029,0.909427,0.969674,0.942315,0.242827,0.937633,0.030350,0.985120,0.037487,0.988091,0.059829,0.978635,0.774093,0.986794,0.972792,0.968324,0.793321,0.966349,0.058039,0.248509,0.230660,0.278720,0.769918,0.280782,0.064501,0.955042,0.122618,0.972880,0.284053,0.983581,0.905869,0.991375,0.828993,0.296762,0.839842,0.306535,0.787816,0.357813,0.941975
Doench2016-335,-0.2000,-1.2758,0.500000,0.689514,0.677765,-22.1000,-23.3166,0.375000,0.338685,0.383030,0.590106,0.981349,0.595626,0.518173,0.328813,0.464337,0.417433,0.409334,0.530150,0.474073,0.633391,0.047159,0.789703,0.556102,0.973754,0.067799,0.952838,0.037358,0.774121,0.479158,0.777105,0.577227,0.676151,0.339043,0.717763,0.531817,0.605637,0.973956,0.337904,0.541464,0.289745,0.508821,0.775457,0.047990,0.967591,0.025289,0.855095,0.018915,0.966924,0.061232
Doench2016-336,-4.9000,-4.9800,0.375000,0.380349,0.501556,-23.1000,-24.8282,0.375000,0.371294,0.448337,0.998693,0.070322,0.065730,0.003104,0.013394,0.002261,0.003395,0.002165,0.002802,0.002513,0.017183,0.018133,0.954504,0.965876,0.959802,0.957697,1.000000,0.997232,0.999998,0.997031,0.999951,0.997145,0.972873,0.982913,0.971902,0.982325,0.975337,0.982571,0.965766,0.970853,0.015791,0.015629,0.012788,0.010367,0.014573,0.003462,0.022168,0.004096,0.064470,0.001048
Doench2016-337,-4.0000,-4.5107,0.375000,0.324219,0.363371,-20.1000,-22.2421,0.250000,0.217494,0.315896,0.510087,0.684039,0.052966,0.506650,0.013925,0.140157,0.001061,0.057041,0.002086,0.071570,0.009507,0.469257,0.044539,0.479149,0.999854,0.524911,0.999868,0.540308,0.998349,0.520114,0.997721,0.517374,0.043700,0.067391,0.009342,0.204188,0.003623,0.178795,0.002643,0.008182,0.015309,0.041332,0.122166,0.198737,0.579186,0.561453,0.901301,0.270850,0.960184,0.276415
Doench2016-338,-0.4000,-1.1107,0.625000,0.715230,0.740274,-20.8000,-22.3581,0.375000,0.429801,0.386242,0.999851,0.527568,0.455168,0.438762,0.232560,0.114177,0.226565,0.105869,0.763103,0.135155,0.998579,0.422425,0.960138,0.704990,0.864837,0.126084,0.890253,0.409202,0.985030,0.490868,0.974196,0.741332,0.733358,0.070008,0.717345,0.078392,0.749184,0.167248,0.758945,0.977965,0.474399,0.202631,0.544998,0.060951,0.601041,0.115885,0.930447,0.915838,0.945485,0.919497
Doench2016-339,0.0000,-0.6767,1.000000,0.733262,0.786169,-17.0000,-19.7096,0.500000,0.558672,0.544632,0.996950,0.721073,0.994134,0.596512,0.405262,0.533920,0.376298,0.544055,0.392045,0.313992,0.990281,0.479892,0.993747,0.460213,0.780992,0.356757,0.985699,0.457902,0.996174,0.974534,0.965963,0.482640,0.979746,0.501772,0.983015,0.604457,0.999611,0.980300,0.757429,0.799804,0.955875,0.856481,0.985946,0.493170,0.394765,0.108167,0.378190,0.050727,0.411266,0.576272
Doench2016-340,0.0000,-0.5357,1.000000,0.892509,0.861399,-22.1000,-23.7018,0.500000,0.575405,0.524187,0.824250,0.979062,0.532485,0.991956,0.455605,0.256802,0.907823,0.141213,0.917175,0.180396,0.999060,0.970446,0.999820,0.710235,0.998142,0.456483,0.861254,0.622825,0.767767,0.436702,0.865152,0.004734,0.959376,0.129656,0.801591,0.069659,0.798612,0.224766,0.774204,0.117798,0.851694,0.219026,0.921412,0.998609,0.999646,0.999709,0.996605,0.994525,0.996304,0.979147
Doench2016-341,-3.1000,-3.4725,0.500000,0.480736,0.584335,-30.4000,-31.1374,0.375000,0.373965,0.339225,0.988178,0.970727,0.988335,0.993627,0.998889,0.203086,0.158771,0.073073,0.017925,0.076976,0.017159,0.111340,0.017696,0.313171,0.993181,0.007036,0.662822,0.003541,0.998993,0.007287,0.999367,0.034725,0.999493,0.998202,0.993643,0.977101,0.659680,0.994954,0.985482,0.005938,0.005705,0.006289,0.020806,0.999996,0.019847,0.003648,0.162912,0.001403,0.997810,0.002388
Doench2016-342,-3.3000,-3.3459,0.375000,0.386041,0.508756,-18.9000,-20.8861,0.375000,0.410643,0.509505,0.019755,0.445805,0.013986,0.321782,0.012724,0.319620,0.013952,0.241633,0.054062,0.239731,0.993600,0.694925,0.994248,0.674472,0.999641,0.765623,0.993907,0.853979,0.994012,0.728653,0.998580,0.803746,0.998316,0.814995,0.998059,0.907685,0.061131,0.372928,0.013542,0.224271,0.006893,0.203742,0.007061,0.195147,0.013920,0.089282,0.991766,0.576678,0.995957,0.715413
Doench2016-343,-3.2000,-3.5266,0.500000,0.501519,0.600675,-26.3000,-27.5070,0.125000,0.159675,0.475385,0.999559,0.994852,0.999815,0.995101,0.976327,0.862801,0.976144,0.830145,0.213454,0.887716,0.023555,0.866261,0.029935,0.961997,0.035342,0.338934,0.997069,0.388172,0.754926,0.951885,0.995353,0.099953,0.999866,0.052486,0.979080,0.954454,0.974712,0.002365,0.752736,0.001000,0.999722,0.001863,0.035247,0.000220,0.028476,0.014273,0.029663,0.042431,0.212512,0.260794
Doench2016-344,0.0000,-0.1863,1.000000,0.863019,0.873138,-20.1000,-21.8392,0.250000,0.405678,0.653218,0.999026,0.999121,0.806657,0.990460,0.789006,0.911131,0.787012,0.906436,0.789626,0.978436,0.794133,0.705936,0.821816,0.673579,0.972419,0.683451,0.981400,0.973648,0.998877,0.695171,0.998489,0.665801,0.820136,0.635760,0.782782,0.215543,1.000000,0.202660,0.789430,0.734552,0.767443,0.972341,0.767567,0.345489,0.806023,0.344343,0.995675,0.341594,0.995235,0.088906
Doench2016-345,0.0000,-0.2280,1.000000,0.870789,0.895716,-18.1000,-20.1723,0.125000,0.416685,0.587035,0.963539,0.911631,0.954370,0.834484,0.988746,0.721777,0.925847,0.766830,0.965305,0.935228,0.950675,0.748347,0.952020,0.553236,0.798816,0.458796,0.810493,0.366897,0.812516,0.664381,0.830779,0.627539,0.994898,0.818071,0.947712,0.613911,0.939338,0.283752,0.908998,0.423719,0.780613,0.346781,0.777298,0.500592,0.818374,0.356183,0.833692,0.338283,0.960289,0.470258
Doench2016-346,0.0000,-0.2075,1.000000,0.957266,0.945475,-17.8000,-19.8929,0.625000,0.642259,0.595956,0.905309,0.516896,0.873060,0.407116,0.990184,0.465966,0.999255,0.932896,0.997167,0.774104,0.996211,0.812702,0.936587,0.517293,0.876995,0.855946,0.839938,0.082346,0.925304,0.071483,0.952320,0.451891,0.959048,0.892405,0.997457,0.819959,0.935253,0.849425,0.995229,0.924048,0.935627,0.521834,0.890128,0.123808,0.908061,0.146215,0.998282,0.779084,0.998087,0.973702
Doench2016-347,-0.1000,-0.5908,0.750000,0.849608,0.871536,-22.3000,-23.8563,0.375000,0.443016,0.540910,0.998864,0.976146,0.994379,0.965861,0.994617,0.958707,0.968750,0.987932,0.947008,0.903465,0.890501,0.450842,0.419195,0.279372,0.530364,0.324752,0.994192,0.952165,0.993947,0.120522,0.956880,0.064718,0.945166,0.289583,0.952238,0.937435,0.966627,0.361876,0.920159,0.333405,0.939124,0.880669,0.530806,0.016755,0.530096,0.005717,0.982594,0.021241,0.975222,0.987031
Doench2016-348,-3.9000,-4.3092,0.625000,0.609119,0.686776,-32.0000,-32.9346,0.375000,0.370717,0.482191,0.991038,0.984520,1.000000,0.988930,1.000000,0.982761,1.000000,0.980626,0.675961,0.821702,0.671953,0.804935,0.531140,0.996504,1.000000,0.111801,0.338259,0.005363,0.330141,0.000079,0.329201,0.000065,0.994868,0.000799,0.997070,0.000833,1.000000,0.012442,0.676508,0.000052,0.005424,0.000033,0.004826,0.000652,0.338916,0.999974,0.850209,0.999569,1.000000,0.952186
Doench2016-349,-1.5000,-2.0484,0.250000,0.412041,0.514086,-24.9000,-27.0293,0.250000,0.221782,0.356568,0.569645,0.935846,0.225166,0.814491,0.187039,0.513355,0.134074,0.392567,0.122886,0.433225,0.137151,0.462415,0.982813,0.230442,0.982097,0.374035,0.995674,0.267090,0.892256,0.023596,0.877018,0.014522,0.879562,0.895524,0.951267,0.015833,0.135188,0.067644,0.159054,0.009432,0.184107,0.043669,0.230612,0.444006,0.193598,0.672038,0.502490,0.482009,0.940016,0.039628
Doench2016-350,0.0000,-0.2595,1.000000,0.934209,0.910404,-19.6000,-21.9301,0.250000,0.363400,0.340294,0.871527,0.950724,0.863786,0.955907,0.872779,0.359108,0.998721,0.168064,0.998725,0.119018,0.990433,0.084206,0.905280,0.067046,0.685564,0.371346,0.707632,0.241038,0.869646,0.197778,0.971534,0.259244,0.998770,0.125207,0.990128,0.075539,0.981351,0.379078,0.996457,0.183035,0.971940,0.603420,0.817733,0.565711,0.824336,0.921737,0.895166,0.127725,0.996565,0.050960
Doench2016-351,0.0000,-0.3553,1.000000,0.812390,0.843856,-16.8000,-18.6980,0.625000,0.622294,0.696577,0.996797,0.981615,0.666752,0.870925,0.621093,0.840401,0.612383,0.835217,0.634164,0.850318,0.969927,0.709996,0.998645,0.738382,0.999167,0.665388,0.990053,0.627286,0.959188,0.588717,0.956298,0.491413,0.973528,0.753523,0.985994,0.796204,0.624047,0.455820,0.624216,0.626625,0.639040,0.802047,0.685954,0.814701,0.966825,0.237187,0.973393,0.673716,0.999655,0.572050
Doench2016-352,0.0000,-0.4446,1.000000,0.847218,0.875295,-20.6000,-22.1678,0.375000,0.374753,0.727641,0.999556,0.999218,0.993272,0.986594,0.988376,0.979272,0.991564,0.983153,0.960895,0.944232,0.963732,0.944573,0.858267,0.909194,0.693580,0.975042,0.684643,0.973342,0.758038,0.989951,0.899499,0.963030,0.936735,0.907201,0.972476,0.980192,0.932173,0.877968,0.882129,0.866334,0.609486,0.024377,0.721359,0.008299,0.723389,0.085750,0.938120,0.074577,0.998608,0.080528
Doench2016-353,-0.9000,-1.4993,0.750000,0.765086,0.708395,-23.7000,-26.0352,0.125000,0.176612,0.253276,0.998179,0.994877,0.881450,0.352201,0.494698,0.278207,0.192710,0.024836,0.237912,0.661853,0.643205,0.576931,0.687315,0.738632,0.996196,0.011100,0.999668,0.007971,0.917917,0.005019,0.849866,0.000664,0.148105,0.000326,0.253066,0.002402,0.250067,0.002536,0.681221,0.072144,0.964283,0.015429,0.976219,0.126906,0.998332,0.174948,0.998867,0.214772,0.998632,0.803762
Doench2016-354,-0.2000,-0.6209,1.000000,0.971523,0.868371,-21.4000,-23.3974,1.000000,0.681728,0.474046,0.995605,0.208304,0.943612,0.024606,0.934117,0.001335,0.416356,0.000325,0.449357,0.000266,0.990443,0.020681,0.990522,0.957638,0.985339,0.952921,0.995520,0.650992,0.986848,0.970545,0.445931,0.104882,0.461581,0.134591,0.999727,0.992398,0.999857,0.806435,0.964974,0.548517,0.946466,0.507330,0.930766,0.740562,0.930639,0.491877,0.999897,0.687857,0.999858,0.678849
Doench2016-355,-0.4000,-0.8674,0.500000,0.667953,0.734219,-17.7000,-19.8797,0.750000,0.629097,0.563168,0.997856,0.624442,0.996903,0.387406,0.998154,0.339774,0.999819,0.317045,0.993985,0.321455,0.488353,0.696447,0.293981,0.604125,0.256239,0.274016,0.316221,0.644827,0.999567,0.544000,1.000000,0.534277,0.999673,0.942772,0.997628,0.910606,0.313725,0.193188,0.263790,0.211460,0.296319,0.759810,0.484144,0.788174,0.995291,0.632605,0.996035,0.768870,0.996691,0.768061
Doench2016-356,0.0000,-0.0503,1.000000,0.985209,0.987123,-17.6000,-19.2604,0.500000,0.489165,0.770288,0.997574,0.992588,0.999983,0.993771,0.992537,0.981048,0.999948,0.995743,0.999833,0.999108,0.999522,0.998816,0.999370,0.990763,0.923888,0.965563,0.949750,0.981415,0.999117,0.908790,1.000000,0.850668,0.999265,0.834166,0.986372,0.773436,0.999952,0.823474,0.999945,0.997253,0.999966,0.997695,0.949117,0.141537,0.946366,0.048028,0.999968,0.074328,0.999988,0.057569
Doench2016-357,0.0000,-0.2156,1.000000,0.941072,0.941821,-20.4000,-22.2140,0.250000,0.373568,0.552098,0.980264,0.984715,0.967090,0.923119,0.961232,0.771731,0.891089,0.603191,0.904571,0.743974,0.995000,0.737768,0.915280,0.763455,0.879289,0.715882,0.965545,0.451747,0.922104,0.204634,0.936695,0.165419,0.989686,0.987777,0.967272,0.984756,0.918439,0.026984,0.843889,0.010092,0.917006,0.059980,0.961374,0.394353,0.965649,0.461441,0.970092,0.941731,0.984857,0.109206
